Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Victoria Island Lagos,"8,000,000/year","  Updated 30 Jan 2023, Added 10 Jan 2023 ", FOR RENT: 4 Bedroom Apartment Location Victoria Island Rent: 8M Service charge(.. Read more ,Newly Built,4 beds4 baths5 Toilets
Sea Side Ajah Lagos,"600,000/year","  Updated 30 Jan 2023, Added 30 Jun 2022 ", FOR RENT: Minifalt at Seaside Estate Rent 600 Agency 60 Legal 60 Caution 60 N780k.. Read more ,,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"8,000,000/year","  Updated 30 Jan 2023, Added 15 Jan 2023 ", FOR RENT: FOR RENT 5 Bedroom Detached Duplex with Bq Location: Road 16 (Cluster One E.. Read more ,Newly Built,5 beds5 baths6 Toilets
Osapa London Lekki Lagos,"2,500,000/year","  Updated 30 Jan 2023, Added 25 Jan 2023 ", FOR RENT: 2 bedroom flat with Swimming pool and gymnasium Location Osapa London Ann.. Read more ,ServicedNewly Built,2 beds2 baths3 Toilets
2nd Tollgate Chevron Lekki Lagos,"2,000,000/year","  Updated 30 Jan 2023, Added 16 Dec 2022 ", FOR RENT: FOR RENT SERVICED 2-BEDROOM FLAT WITHIN A MINI ESTATE Price: N2m Other .. Read more ,Serviced,2 beds2 baths3 Toilets
Lekki Phase 1 Lekki Lagos,"10,000,000/year","  Updated 30 Jan 2023, Added 24 Jan 2023 ", FOR RENT: Property description: 5 bedroom fully detached house with 2 rooms bq Loca.. Read more ,Newly Built,5 beds5 baths6 Toilets
Agungi Lekki Lagos,"3,500,000/year","  Updated 30 Jan 2023, Added 26 Jan 2023 "," FOR RENT: 2 bedroom unfurnished apartment, Location Agungi, Lekki Lagos State Annu.. Read more ",ServicedNewly Built,2 beds2 baths3 Toilets
Off Admiralty Way Lekki Phase 1 Lekki Lagos,"9,000,000/year","  Updated 30 Jan 2023, Added 28 Dec 2022 ", FOR RENT: WELL MAINTAINED LUXURIOUS 4 BEDROOM TERRACE DUPLEX WITH 2BQ FOR RENT 24HRS L.. Read more ,Newly Built,4 beds4 baths5 Toilets
Ajah Lagos,"5,000,000/year","  Updated 30 Jan 2023, Added 16 Dec 2022 ", FOR RENT: To Let 5 Bedroom Detached Duplex with BQ and Swimming pool Annual Rent: 5.. Read more ,Newly Built,5 beds5 baths6 Toilets
Agungi Lekki Lagos,"4,000,000/year","  Updated 30 Jan 2023, Added 23 Jan 2023 ", FOR RENT: Units of 3 bedroom Semi detached building. Location- Agungi Rent - N4 m.. Read more ,Newly Built,3 beds3 baths4 Toilets
Lekki Phase 1 Lekki Lagos,"8,000,000/year","  Updated 30 Jan 2023, Added 23 Jan 2023 ", FOR RENT: Property Description For Rent !!! Service 4 Bedroom Terrace Duplex With BQ For.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Lekki Phase 1 Lekki Lagos,"11,000,000/year","  Updated 30 Jan 2023, Added 11 Dec 2022 ", FOR RENT: To let A very spacious newly built 5bedroom detached duplex Annual Rent: .. Read more ,Newly Built,5 beds5 baths6 Toilets
Lekki Lagos,"14,000,000/year","  Updated 30 Jan 2023, Added 24 Jan 2023 "," FOR RENT: 3 bedroom flat with Swimming pool, Gymnasium and a lounge Location Lekki Phase.. Read more ",ServicedNewly Built,3 beds3 baths4 Toilets
Osapa London Lekki Lagos,"2,800,000/year","  Updated 30 Jan 2023, Added 25 Jan 2023 "," FOR RENT: 2 units of 2 bedroom flat Location Osapa London, lekki Lagos State Annual.. Read more ",ServicedNewly Built,2 beds2 baths3 Toilets
"Chisco, Beside House On The Rock Ikate Lekki Lagos","5,500,000/year","  Updated 30 Jan 2023, Added 23 Dec 2022 "," FOR RENT: To let 4 Bedroom Terrace , beside House On the rock, Chisco, Lekki Lagos .. Read more ",ServicedNewly Built,4 beds4 baths5 Toilets
Osborne Foreshore Estate Ikoyi Lagos,"20,000,000/year","  Updated 30 Jan 2023, Added 17 Dec 2022 ", FOR RENT: SELF SERVICED 4 BEDROOM SEMI DETACHED DUPLEX WITH 2 ROOM BQ AND A GATE HOUSE (SE.. Read more ,Newly Built,4 beds4 baths5 Toilets
Ikota Gra Ikota Lekki Lagos,"4,000,000/year","  Updated 30 Jan 2023, Added 12 Dec 2022 ", FOR RENT: 4 bedroom terrace duplex. Well-secured estate with 24 hours electricity Annu.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Banana Island Ikoyi Lagos,"15,000,000/year","  Updated 30 Jan 2023, Added 22 Dec 2022 ", FOR RENT: TO-LET: 4-BEDROOM TERRACE DUPLEX Exquisite and spacious 4Bedrooms all ensui.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Osapa London Lekki Lagos,"9,000,000/year","  Updated 30 Jan 2023, Added 11 Jan 2023 ", FOR RENT: FOR RENT (TWO UNITS) FURNISHED 4 BEDROOM SEMI-DETACHED HOUSE WITH BQ Locati.. Read more ,FurnishedNewly Built,4 beds4 baths5 Toilets
Abacha Estate Ikoyi Lagos,"15,000,000/year","  Updated 30 Jan 2023, Added 22 Dec 2022 "," FOR RENT: TOLET: *5BEDROOM SEMI-DETACHED DUPLEX AT ABACHA ESTATE, IKOYI* An exquiste an.. Read more ",ServicedNewly Built,5 beds5 baths6 Toilets
Oniru Victoria Island Lagos,"12,000,000/year","  Updated 30 Jan 2023, Added 03 Jan 2023 "," FOR RENT: A very spacious and well equipped 4 bedroom semi-detached duplex with a room BQ,.. Read more ",ServicedNewly Built,4 beds4 baths5 Toilets
Osapa London Lekki Lagos,"7,000,000/year","  Updated 30 Jan 2023, Added 25 Jan 2023 ", FOR RENT: 4 Bedroom Terrace Duplex with BQ Location : Osapa London Annual Rent: 7m .. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Lekki Phase 1 Lekki Lagos,"5,000,000/year","  Updated 30 Jan 2023, Added 10 Jan 2023 "," FOR RENT: To Let, 3 bedroom Maisonette Location Lekki Phase 1 Annual Rent: 5M .. Read more ",Newly Built,3 beds3 baths4 Toilets
Ologolo Lekki Lagos,"5,000,000/year","  Updated 30 Jan 2023, Added 15 Dec 2022 ", FOR RENT: 5 bedroom fully detached at SPG off ologolo road Annual Rent: N5m .. Read more ,Newly Built,5 beds5 baths6 Toilets
Ologolo Lekki Lagos,"2,500,000/year","  Updated 30 Jan 2023, Added 21 Jan 2023 "," FOR RENT: 2 bed apartment downstairs Location Ologolo, LEKKI Lagos State Rent(2.. Read more ",Newly Built,2 beds2 baths3 Toilets
Osapa London Lekki Lagos,"2,800,000/year","  Updated 30 Jan 2023, Added 25 Jan 2023 "," FOR RENT: 2 units of 2 bedroom flat Location Osapa London, Lekki Lagos State Annual.. Read more ",,2 beds2 baths3 Toilets
Lekki Phase 1 Lekki Lagos,"6,500,000/year","  Updated 30 Jan 2023, Added 09 Jan 2023 "," FOR RENT: 4 Bedroom Terrace Duplex with BQ, swimming pool, and a Gymnasium Annual Rent.. Read more ",Newly Built,4 beds4 baths5 Toilets
Banana Island Ikoyi Lagos,"14,000,000/year","  Updated 30 Jan 2023, Added 24 Jan 2023 "," FOR RENT: LUXURIOUSLY BUILT 3 BEDROOM FLAT WITH BQ COMES WITH SWIMMING POOL, GYM,ELEV.. Read more ",Newly Built,3 beds3 baths4 Toilets
Ikoyi Lagos,"30,000,000/year","  Updated 30 Jan 2023, Added 22 Dec 2022 "," FOR RENT: 5 BEDROOM MAISONETTE FOR RENT!!! Annual Rent: 30m, per annum ( 2 years upfro.. Read more ",ServicedNewly Built,5 beds5 baths6 Toilets
Orchid Road Ikota Lekki Lagos,"4,000,000/year","  Updated 30 Jan 2023, Added 12 Dec 2022 ", FOR RENT: 4 Bedroom Terrace Duplex with BQ Well secured estate with 24 hours electrici.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Victoria Island Lagos,"22,000,000/year","  Updated 30 Jan 2023, Added 28 Jan 2023 ", FOR RENT: FOR LEASE Commercial 6 Bedroom detached Duplex with a large compound & 3 sep.. Read more ,Newly Built,6 beds6 baths7 Toilets
Lekki Phase 1 Lekki Lagos,"10,000,000/year","  Updated 30 Jan 2023, Added 13 Dec 2022 ", FOR RENT: 4 Bedroom Semi Detached Duplex Rent: 10m Legal fee: 10% Agency fee: 10%.. Read more ,Newly Built,4 beds4 baths5 Toilets
Lekki Phase 1 Lekki Lagos,"9,600,000/year","  Updated 30 Jan 2023, Added 10 Jan 2023 ", FOR RENT: 10 User Space for rent Location Lekki Phase 1 Accommodation Fee: 9.6M .. Read more ,Furnished,0 beds0 baths0 Toilets
Oniru Victoria Island Lagos,"12,000,000/year","  Updated 30 Jan 2023, Added 20 Dec 2022 ", FOR RENT: A very spacious and well equipped 4 bedroom semi detached duplex with a room bq .. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Lekki Phase 1 Lekki Lagos,"11,000,000/year","  Updated 30 Jan 2023, Added 20 Dec 2022 ", FOR RENT: TO LET 5 BEDROOM SEMI DETACHED Annual Rent: 11m Agent Fee: 10% Legal F.. Read more ,Newly Built,5 beds5 baths6 Toilets
Victoria Island Lagos,"7,000,000/year","  Updated 30 Jan 2023, Added 24 Jan 2023 ", FOR RENT: To let 3 bedroom flat with a room bq at dediolu estate Rent 7m Service ch.. Read more ,Newly Built,3 beds3 baths4 Toilets
Ikoyi Lagos,"18,000,000/year","  Updated 30 Jan 2023, Added 22 Dec 2022 "," FOR RENT: Location: Banana Island Rd, Ikoyi, Lagos. 5 ensuite bedrooms + bq with spacio.. Read more ",ServicedNewly Built,5 beds5 baths5 Toilets
Banana Island Ikoyi Lagos,"30,000,000/year","  Updated 30 Jan 2023, Added 22 Dec 2022 "," FOR RENT: 5bedroom detached house with 2rooms ba , garden and 40kva generator Annual.. Read more ",ServicedNewly Built,5 beds5 baths6 Toilets
Lekki Phase 1 Lekki Lagos,"10,000,000/year","  Updated 30 Jan 2023, Added 14 Dec 2022 ", FOR RENT: 4 Bedroom Semi Detached Duplex + BQ Annual Rent: 10m Legal fee: 10% Age.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Banana Island Ikoyi Lagos,"11,000,000/year","  Updated 30 Jan 2023, Added 15 Jan 2023 "," FOR RENT: TASTEFULLY FINISHED 3 BEDROOM FLAT WITH BQ, SWIMMING POOL, GYM AND ELEVATOR (UN.. Read more ",Newly Built,3 beds3 baths4 Toilets
Idado Lekki Lagos,"3,000,000/year","  Updated 30 Jan 2023, Added 13 Jan 2023 ", FOR RENT: 3 Bedroom serviced apartment FOR RENT Location Idado Estate Annual Rent: .. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Lekki Palm City Estate Ajah Lagos,"4,000,000/year","  Updated 30 Jan 2023, Added 06 Jun 2022 "," FOR RENT: To Let 4 Bedroom detached duplex Location: Lekki Palm City Estate, Ajah Ann.. Read more ",Newly Built,0 beds0 baths0 Toilets
2nd Tollgate Chevron Lekki Lagos,"3,000,000/year","  Updated 30 Jan 2023, Added 16 Dec 2022 ", FOR RENT: FOR RENT SERVICED 3BEDROOM FLAT WITHIN A MINI ESTATE Location: 2ND TOLLGA.. Read more ,Serviced,3 beds3 baths4 Toilets
Oniru Victoria Island Lagos,"10,000,000/year","  Updated 30 Jan 2023, Added 16 Dec 2022 ", FOR RENT: FOUR BEDROOM TERRACE DUPLEX FOR RENT AMENITIES Includes: ** 4 Bedrooms en.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Lekki Phase 1 Lekki Lagos,"8,000,000/year","  Updated 30 Jan 2023, Added 23 Jan 2023 ", FOR RENT: Property Description For Rent !!! Service 4 Bedroom Terrace Duplex With BQ For.. Read more ,Newly Built,4 beds4 baths5 Toilets
Ikate Lekki Lagos,"6,000,000/year","  Updated 30 Jan 2023, Added 01 Jan 2023 "," FOR RENT: To Let 4 Bedroom Terrace Duplex with BQ Location Off Chisco Bustop, Ikate,.. Read more ",Newly Built,4 beds4 baths5 Toilets
Osapa London Lekki Lagos,"6,500,000/year","  Updated 30 Jan 2023, Added 25 Jan 2023 "," FOR RENT: 4 Bedroom Semi-detached duplex with BQ Location Osapa London, Lekki Lagos Sta.. Read more ",ServicedNewly Built,4 beds4 baths5 Toilets
Osapa London Lekki Lagos,"3,300,000/year","  Updated 30 Jan 2023, Added 25 Jan 2023 ", FOR RENT: 2 bedroom - 3.3M Serv charge 56500 Electricity 240kwt Min of electricity pu.. Read more ,ServicedNewly Built,2 beds2 baths3 Toilets
Ikate Lekki Lagos,"6,000,000/year","  Updated 30 Jan 2023, Added 10 Jun 2022 ", FOR RENT: A 4 bedroom duplex + 1 room boys quarter on corner piece that can park five cars.. Read more ,,0 beds0 baths0 Toilets
Oniru Victoria Island Lagos,"6,000,000/year","  Updated 30 Jan 2023, Added 06 Jan 2023 ", FOR RENT: To let 3 Bedroom Flat with a BQ Annual Rent: N6m Service Charge: N2m.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Lekki Phase 1 Lekki Lagos,"20,000,000/year","  Updated 30 Jan 2023, Added 20 Dec 2022 ", FOR RENT: FOR RENT* Luxury Brand New 4-bedrooms semi-detached duplex with one room servic.. Read more ,Newly Built,4 beds4 baths5 Toilets
Ikate Lekki Lagos,"7,000,000/year","  Updated 30 Jan 2023, Added 12 Dec 2022 ", FOR RENT: 4 Bedroom Semi-detached duplex with BQ Annual Rent: N7m Caution Fee: N500.. Read more ,Newly Built,4 beds4 baths5 Toilets
