Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Ayobo Ipaja Lagos,"400,000/year",  Added 09 Feb 2023 ," FOR RENT: NEWLY BUILT MINIFLAT AT BADA AYOBO, POP, 2 TOILET WITH WATER HEATER, KITCHEN CAB.. Read more ",,1 beds1 baths2 Toilets
Ebute Ikorodu Lagos,"300,000/year",  Added 09 Feb 2023 , FOR RENT: Room and parlor self contained is available for letting at Ebute olayinka Jimbo .. Read more ,,1 beds1 baths1 Toilets
Abule Ijesha Yaba Lagos,"550,000/year",  Added 09 Feb 2023 , FOR RENT: A Newly Built Room self Contain To Let at Abule Ijesha Yaba. 2 minutes walk .. Read more ,,0 beds0 baths0 Toilets
Off Fola Agoro Shomolu Lagos,"600,000/year",  Added 09 Feb 2023 , FOR RENT: A Brand New Room self Contain To Let at Shomolu. 2 minutes walk to the bus s.. Read more ,,0 beds0 baths0 Toilets
Iranwo Ikorodu Ikorodu Lagos,"600,000/year",  Added 09 Feb 2023 , FOR RENT: *HOT LETTING @ IRANWO Spacious Newly build block 6flats 2 bedrooms flat 3t 2b.. Read more ,,2 beds2 baths3 Toilets
Lekki Lagos,"1,600,000/year",  Added 09 Feb 2023 , FOR RENT: SPACIOUS ROOM AND PALOR AT LEKKI PHASE ONE RENT- 1.6M SC-500K with PHCN A.. Read more ,,0 beds0 baths0 Toilets
Onike Yaba Lagos,"650,000/year",  Added 09 Feb 2023 , FOR RENT: A Lovely Spacious Room self Contain To Let at Onike Yaba. A minute's walk to.. Read more ,,0 beds0 baths0 Toilets
Coker Road Ilupeju Lagos,"3,000,000/year",  Added 09 Feb 2023 , FOR RENT: 3 bedroom House for rent Akinsesan Street Coker Road Ilupeju Lagos.. Read more ,Serviced,3 beds4 baths4 Toilets
Chevron Lekki Lagos,"3,000,000/year",  Added 09 Feb 2023 , FOR RENT: 4 BEDROOM SEMI DETACHED HOUSE WITH A SPACIOUS BQ COOPLAG ORCHID LEKKI LAGOS .. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Ikota Lekki Lagos,"750,000/year",  Added 09 Feb 2023 , FOR RENT: Call sayrrah Rent 750 Agent. 75 Legal. 75 Caution. 75 Service 150K.. Read more ,Serviced,1 beds0 baths0 Toilets
Lekki Lagos,"2,800,000/year",  Added 09 Feb 2023 , FOR RENT: *1 BEDROOM (MINI FLAT) (SERVICED) *LOCATION: LEKKI PHASE1 *RENT: 2.8M S.. Read more ,ServicedNewly Built,1 beds1 baths2 Toilets
Lekki Lagos,"8,000,000/year",  Added 09 Feb 2023 , FOR RENT: 4 bedroom semi detached duplex in Lekki1 with 2rooms bq for rent. Rent N8mn.. Read more ,,4 beds4 baths5 Toilets
Lekki Lagos,"450,000/year",  Added 09 Feb 2023 , FOR RENT: Very spacious one room self contain.. Read more ,,0 beds0 baths0 Toilets
"Meiran, Via Ekoro Rd, Abule Egba Lagos","300,000/year",  Added 09 Feb 2023 ," FOR RENT: LETTING: MINI IFLAT TILED ALL THROUGH. 300/50/50/20 direct brief, working class.. Read more ",,1 beds1 baths1 Toilets
Opebi Ikeja Lagos,"1,000,000/year",  Added 09 Feb 2023 , FOR RENT: Located in the quiet area in opebi .. Read more ,Newly Built,1 beds2 baths2 Toilets
Abaranje Ikotun Igando Lagos,"400,000/year",  Added 09 Feb 2023 , FOR RENT: 2-bedroom flat at abaranje ikotun Lagos 3 toilets and 3 bathroom #400k new hous.. Read more ,,2 beds2 baths3 Toilets
Lekki Lagos,"250,000,000","  Updated 20 Feb 2023, Added 09 Dec 2022 ", FOR SALE: DISTRESS QUICK SALE Luxury 4 Bedroom Semi Detached Duplex + BQ + Swimming po.. Read more,Newly Built,4 beds4 baths5 Toilets
Ifako Gbagada Gbagada Lagos,"700,000/year",  Added 09 Feb 2023 , FOR RENT: Mini flat @ sawmill ifako gbagada for 700k per annum with 1t 1b.. Sa.. Read more ,,1 beds1 baths1 Toilets
Oniru Estate Lekki Lagos,"1,300,000/year",  Added 09 Feb 2023 , FOR RENT: Executive Self contained in oniru estate VI. Rent:1.3m SC:400k.. Read more ,,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"3,500,000/year",  Added 09 Feb 2023 , FOR RENT: 4 bedroom Terrace Duplex For Rent In Ikota Rent: 3.5m Agency:10% Legal:10% C.. Read more ,,4 beds5 baths5 Toilets
Ikate Lekki Lagos,"1,200,000/year",  Added 09 Feb 2023 , FOR RENT: *TO LET Ikate Elegushi Spacious Self Con Rent: 1.2M Legal: 10% Agency: 10% .. Read more ,,1 beds1 baths1 Toilets
Oke Ira Ogba Lagos,"1,300,000/year",  Added 09 Feb 2023 , FOR RENT: Top floor of a 2 story building very spacious with dining room and spacious bedr.. Read more ,Furnished,3 beds3 baths4 Toilets
Remi Fani Kayode Avenue Ikeja Lagos,"550,000/year",  Added 09 Feb 2023 , FOR RENT: Standard Rooms.. Read more ,Furnished,2 beds1 baths2 Toilets
Ikorodu Lagos,"600,000/year",  Added 09 Feb 2023 , FOR RENT: Just out for rent 3 bedroom pop fence and gate at idiroko upstairs 650k annual a.. Read more ,Furnished,3 beds3 baths3 Toilets
Ikota Lekki Lagos,"500,000/year","  Updated 09 Feb 2023, Added 09 Feb 2023 ", FOR RENT: One room self contain.. Read more ,,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"3,000,000/year",  Added 09 Feb 2023 ," FOR RENT: Tastefully finished and Spacious 2 Bedroom Apartment To Let at WESTEND ESTATE, I.. Read more ",,2 beds2 baths3 Toilets
Chevron Lekki Lagos,"3,500,000/year",  Added 09 Feb 2023 , FOR RENT: 4 bedroom House for rent Lekki Conservation chevron Lekki Lagos.. Read more ,Serviced,4 beds4 baths5 Toilets
"Nitel Estate, Grammar School, Ikorodu Lagos","600,000/year",  Added 09 Feb 2023 , FOR RENT: Just out 2 bedroom pop upstairs and downstairs available for rent 600k annual .. Read more ,Newly Built,2 beds2 baths3 Toilets
Ifako Gbagada Gbagada Lagos,"900,000/year",  Added 09 Feb 2023 , FOR RENT: GBAGADA LETTING Very lovely and decent environment mini flat in a serene envir.. Read more ,Furnished,1 beds1 baths2 Toilets
Oke Ira Ogba Lagos,"1,300,000/year",  Added 09 Feb 2023 , FOR RENT: Newly Renovated Spacious and clean 3 bedroom flat upstairs in an estate at oke i.. Read more ,,3 beds2 baths2 Toilets
Majek Sangotedo Lagos,"10,800,000/year",  Added 09 Feb 2023 , FOR RENT: WAREHOUSE FACING LEKKI-EPE EXPRESSWAY MEASURRING 720sqm LOCATION=> MAJEK .. Read more ,Newly Built,0 beds0 baths0 Toilets
Ayobo Ipaja Lagos,"270,000/year",  Added 09 Feb 2023 , FOR RENT: spacious lovely 2 bedroom flat 9ice kitchen with cabinets each room with wardrob.. Read more ,,2 beds2 baths2 Toilets
Oke Ira Ogba Lagos,"600,000/year",  Added 09 Feb 2023 , FOR RENT: Very clean 2 bedroom flat in a nice compound and a mini estate at oke ira ogba 6.. Read more ,,2 beds1 baths1 Toilets
Ayobo Ipaja Lagos,"120,000/year",  Added 09 Feb 2023 , FOR RENT: 1 bedroom Flat / Apartment for rent Itele Close To Ayobo Lagos Ayobo Ipaja Lagos.. Read more ,,1 beds1 baths1 Toilets
Airport Road(ikeja) Ikeja Lagos,"1,000,000/year",  Added 09 Feb 2023 ," FOR RENT: Tastefully finished and Spacious Mini Flat To Let at Ajao Estate, Ikeja Lagos St.. Read more ",,1 beds1 baths2 Toilets
Ayobo Ipaja Lagos,"100,000/year",  Added 09 Feb 2023 , FOR RENT: Spacious room self contained all tiles floor Prepaid Meter at itele close to Ayo.. Read more ,,1 beds1 baths1 Toilets
Ikota Lekki Lagos,"4,000,000/year",  Added 09 Feb 2023 , FOR RENT: 4 Bedrooms Duplex For Rent in Lekki Location: Ikota Lekki . Rental Fee: 4M.. Read more ,,4 beds4 baths0 Toilets
Shoreline Estate Ikoyi Lagos,"5,000,000","  Updated 18 Feb 2023, Added 13 Feb 2023 ", FOR SALE: STILL AVAILABLE FOR SALE Fully Furnished 6 Bedroom detached mansion. _____ F.. Read more,,0 beds0 baths0 Toilets
Kilo Marsha Surulere Lagos,"1,500,000/year",  Added 09 Feb 2023 , FOR RENT: Standard 3 bedroom flat at Ayodele Street off nnobi kilo masha surulere very nic.. Read more ,Newly Built,3 beds4 baths4 Toilets
Kilo Marsha Surulere Lagos,"1,500,000/year",  Added 09 Feb 2023 , FOR RENT: Standard 3 bedroom flat at Ayodele Street off nnobi kilo Masha Surulere very nic.. Read more ,Newly Built,3 beds4 baths4 Toilets
Ayobo Ipaja Lagos,"150,000/year",  Added 09 Feb 2023 , FOR RENT: Renovated Room and parlor self contain all tiles floor 3 tenants in compound fen.. Read more ,,1 beds1 baths1 Toilets
Ayobo Ipaja Lagos,"150,000/year",  Added 09 Feb 2023 , FOR RENT: Clean room and parlor self contain all tiles floor 2 toilet no landlord fence ga.. Read more ,,1 beds2 baths3 Toilets
Ikota Lekki Lagos,"3,000,000/year",  Added 09 Feb 2023 , FOR RENT: 4 bedroom Terrace Duplex For Rent In Ikota Rent: 2.7m Agency:10% Legal:10% C.. Read more ,,4 beds5 baths5 Toilets
Badore Ajah Lagos,"900,000/year",  Added 09 Feb 2023 , FOR RENT: Flat / Apartment for rent Estate Badore Ajah Lagos.. Read more ,,0 beds0 baths0 Toilets
Oke Ira Ogba Lagos,"1,300,000/year",  Added 09 Feb 2023 , FOR RENT: 2 bedrooms at oke ira upstairs with all rooms ensuite pop.....1.3m Yoruba client.. Read more ,FurnishedNewly Built,2 beds2 baths3 Toilets
Shangisha Kosofe Ikosi Lagos,"2,500,000/year","  Updated 09 Feb 2023, Added 07 Jan 2023 ", FOR RENT: 3 bedroom House for rent Shangisha Kosofe/Ikosi Lagos.. Read more ,Newly Built,3 beds3 baths4 Toilets
Ogudu Lagos,"1,500,000/year","  Updated 09 Feb 2023, Added 11 Jan 2023 ", FOR RENT: 2 bedroom House for rent Ogudu Ogudu Lagos.. Read more ,Newly Built,2 beds2 baths3 Toilets
Sangotedo Ajah Lagos,"1,800,000/year",  Added 09 Feb 2023 , FOR RENT: Topnotch and tastefully well designed and super finished NEWLY BUILT 3 bedroom f.. Read more ,ServicedNewly Built,3 beds4 baths4 Toilets
Sangotedo Ajah Lagos,"1,900,000/year",  Added 09 Feb 2023 ," FOR RENT: Beautifully finished 2-bedroom flat out for rent at Sangotedo, Ajah, Lekki, Lago.. Read more ",Newly Built,2 beds3 baths3 Toilets
Aguda Surulere Lagos,"2,000,000/year",  Added 09 Feb 2023 , FOR RENT: Standard 3 bedroom flat at wole madariola Street off Eniton Road Aguda surulere .. Read more ,,3 beds3 baths3 Toilets
Aguda Surulere Lagos,"700,000/year",  Added 09 Feb 2023 , FOR RENT: Standard 2 bedroom flat at sanya Road Aguda surulere very nice grounds floor .. Read more ,,2 beds1 baths1 Toilets
Ikate Lekki Lagos,"5,000,000/year",  Added 09 Feb 2023 , FOR RENT: To Let: 2 bedroom flat Location: Ikate Rent: 5 million Agency: 10% Legal: 1.. Read more ,Serviced,2 beds2 baths3 Toilets
Vgc Lekki Lagos,"2,000,000/year","  Updated 09 Feb 2023, Added 30 Jan 2023 ", FOR RENT: TO LET Mini flat in Ikota VGC estate Rent 2m Agreement 200k Agency 200k Se.. Read more ,,1 beds1 baths0 Toilets
Osapa London Lekki Lagos,"7,000,000/year","  Updated 09 Feb 2023, Added 31 Jan 2023 ", FOR RENT: *4 BEDROOM SEMI DETACHED ON 511 SQM WITH 2 ROOMS BQ* *LOCATION: VICTORY PARK.. Read more ,,4 beds4 baths5 Toilets
Twinkle Estate Maryland Lagos,"6,000,000/year","  Updated 09 Feb 2023, Added 02 Feb 2023 ", FOR RENT: Executive 4 Bedroom Terrace Duplex with BQ Secured and serene estate Serviced .. Read more ,Serviced,4 beds4 baths5 Toilets
Ikate Lekki Lagos,"5,000,000/year","  Updated 09 Feb 2023, Added 03 Feb 2023 ", FOR RENT: 4 Bedroom Terrace Duplex Location: Ikate Rent: 5Million Agency: 10% Lega.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Ikate Lekki Lagos,"5,000,000/year","  Updated 09 Feb 2023, Added 03 Feb 2023 ", FOR RENT: Brand new two units of self-serviced 4-bedroom terrace with a study room and a b.. Read more ,Newly Built,4 beds4 baths5 Toilets
Dolphin Estate Ikoyi Lagos,"12,000,000/year","  Updated 09 Feb 2023, Added 03 Feb 2023 ", FOR RENT: Newly Remodeled Modern facilities and finishing 4bedroom semi detached duplex .. Read more ,,0 beds0 baths0 Toilets
Off Alexander Road Ikoyi Lagos,"5,500,000/year","  Updated 09 Feb 2023, Added 03 Feb 2023 "," FOR RENT: 3 bedroom flat with a bq, study room, gym, pool, and steady power supply with b.. Read more ",Serviced,3 beds3 baths4 Toilets
Kofo Abayomi Victoria Island Lagos,"7,000,000/year","  Updated 09 Feb 2023, Added 03 Feb 2023 ", FOR RENT: *FLAT FOR RENT IN VICTORIA ISLAND 3 Bedroom Flat + Bq on 3rd & ground floors... Read more ,Serviced,3 beds3 baths4 Toilets
Oniru Victoria Island Lagos,"850,000/year","  Updated 09 Feb 2023, Added 03 Feb 2023 ", FOR RENT: Self Serviced Selfcon in Oniru Rent: 850k Agency/Legal: 10% each.. Read more ,,1 beds1 baths1 Toilets
Lekki Lagos,"1,300,000/year","  Updated 09 Feb 2023, Added 03 Feb 2023 "," FOR RENT: *SPACIOUS ROOM SELF CON off admiralty *LOCATION :, lekki phase 1 .. Read more ",,1 beds1 baths1 Toilets
"Off T.f Kuboye, Lekki Right Lekki Lagos","6,000,000/year","  Updated 09 Feb 2023, Added 03 Feb 2023 ", FOR RENT: *5 BEDROOM TERRACE DUPLEX (SELF SERVICED) *PURPOSES : RESIDENTIAL OR COMMERCI.. Read more ,,5 beds5 baths6 Toilets
Ikate Lekki Lagos,"2,000,000/year","  Updated 09 Feb 2023, Added 03 Feb 2023 ", FOR RENT: *STANDARD 1 BEDROOM FLAT (MINI FLAT). UPSTAIRS WITH A BALCONY. COMES WITH A SHAR.. Read more ,,1 beds1 baths1 Toilets
Ikate Lekki Lagos,"4,000,000/year","  Updated 09 Feb 2023, Added 03 Feb 2023 "," FOR RENT: Brand New 2 Bedroom Apartment at Ikate, Lekki-Lagos. Rent - N4m Agency Fee - 10.. Read more ",ServicedNewly Built,2 beds2 baths3 Toilets
Lekki Lagos,"1,000,000/year","  Updated 09 Feb 2023, Added 06 Feb 2023 "," FOR RENT: *SPACIOUS ROOM SELF CON *LOCATION :, Lekki phase 1 RENT :- 1m SER.. Read more ",,1 beds1 baths1 Toilets
Lekki Lagos,"2,600,000/year","  Updated 09 Feb 2023, Added 06 Feb 2023 ", FOR RENT: Executive mini flat lekki-phase-1 off freedom way Rent :2.6m Service charg.. Read more ,,1 beds1 baths0 Toilets
Ikate Lekki Lagos,"1,600,000/year","  Updated 09 Feb 2023, Added 06 Feb 2023 ", FOR RENT: *NEWLY BUILT SPACIOUS ROOM WITH NICE WARDROPE IN A 3BEDROOM DUPLEX IN A SECURED.. Read more ,,1 beds1 baths1 Toilets
Ikota Lekki Lagos,"900,000/year","  Updated 09 Feb 2023, Added 06 Feb 2023 ", FOR RENT: The studio room comes with the tv console Rent 900k Agency 10% Legal 10% SC.. Read more ,,1 beds1 baths1 Toilets
Ikota Lekki Lagos,"850,000/year","  Updated 09 Feb 2023, Added 06 Feb 2023 ", FOR RENT: Room downstairs Rent 850k Agency 10% Legal 10% Sc 200k Caution 100k.. Read more ,,1 beds1 baths1 Toilets
Ikota Lekki Lagos,"350,000/year","  Updated 09 Feb 2023, Added 06 Feb 2023 ", FOR RENT: Rent 350k Agency 35k Legal 35k Caution 50k SC 100k.. Read more ,,1 beds1 baths1 Toilets
Thomas Estate Ajah Lagos,"2,500,000/year",  Added 09 Feb 2023 ," FOR RENT: TASTEFULLY 4 bedroom terrace at AJAH, LEKKI ,Thomas Estate Rent 2.5m.. Read more ",Newly Built,4 beds5 baths5 Toilets
Ologolo Lekki Lagos,"2,500,000/year",  Added 09 Feb 2023 , FOR RENT: spacious 3-bedroom flat in a clean and secured compound. The catch about this pr.. Read more ,,3 beds3 baths4 Toilets
Sangotedo Lagos,"1,700,000/year",  Added 09 Feb 2023 , FOR RENT: 5 New duplexes with 3 rooms each plus visitors bathrooms for 1.7 million while t.. Read more ,Newly Built,3 beds4 baths4 Toilets
Lekki Lagos,"2,500,000/year",  Added 09 Feb 2023 , FOR RENT: For Rent 3 bedroom apartments located at Idado Estate lekki Lagos Rent :2.5m n.. Read more ,Newly Built,3 beds4 baths4 Toilets
Chevron Lekki Lagos,"5,500,000/year",  Added 09 Feb 2023 , FOR RENT: 4 bedroom fully Detached Duplex For Rent In Chevron Rent: 5.5m Agency:10% Le.. Read more ,,4 beds5 baths5 Toilets
Onike Yaba Lagos,"800,000/year",  Added 09 Feb 2023 ," FOR RENT: 12 units of Newly built mini flat in a gated environment in Onike with carpark, .. Read more ",FurnishedNewly Built,1 beds1 baths2 Toilets
Chevron Lekki Lagos,"3,000,000/year",  Added 09 Feb 2023 , FOR RENT: Brand new 4 bedroom duplex terrace Orchid. Rent 3m Caution 300 Agency 10 per.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Ikoyi S.w Ikoyi Lagos,"220,000,000","  Updated 20 Feb 2023, Added 16 Jul 2022 ", FOR SALE: BEAUTIFULLY FINISHED 3 BEDROOM APARTMENT WITH BQ - Beautifully Finished To D.. Read more,Newly Built,3 beds3 baths4 Toilets
Olokonla Ajah Lagos,"800,000/year",  Added 09 Feb 2023 , FOR RENT: Spacious mini flat for rent with 2 toitels at Canaan Estate Sangotedo by DKK clo.. Read more ,ServicedNewly Built,1 beds2 baths2 Toilets
Sangotedo Ajah Lagos,"1,000,000/year",  Added 09 Feb 2023 , FOR RENT: Very Massive and Spacious 2 bedroom flat AVAILABLE TO LET. UPSTAIRS Loca.. Read more ,,2 beds2 baths3 Toilets
Ajah Lagos,"3,500,000/year",  Added 09 Feb 2023 ," FOR RENT: 4-BEDROOM TERRACE DUPLEX Rent: 3.5 Million Caution: 300,000 Service Charge.. Read more ",ServicedNewly Built,0 beds0 baths0 Toilets
Ado Ajah Lagos,"1,100,000/year",  Added 09 Feb 2023 , FOR RENT: standard 2 bedroom apartment in an estate off ado road ajah Rent #1.1m Legal .. Read more ,,2 beds2 baths3 Toilets
Ajah Lagos,"3,300,000/year",  Added 09 Feb 2023 ," FOR RENT: 3-BEDROOM TERRACE DUPLEX WITH BQ Rent: 3.3 Million Caution: 200,000 Service.. Read more ",ServicedNewly Built,0 beds0 baths0 Toilets
Ajah Lagos,"3,000,000/year",  Added 09 Feb 2023 ," FOR RENT: 3-BEDROOM TERRACE DUPLEX Rent: 3 Million Caution: 200,000 Service Charge: 6.. Read more ",ServicedNewly Built,0 beds0 baths0 Toilets
Ado Ajah Lagos,"1,600,000/year",  Added 09 Feb 2023 , FOR RENT: Standard and clean (upstairs) 3 bedroom apartment in marshy hill estate ado road.. Read more ,Serviced,3 beds3 baths4 Toilets
Ikola Ipaja Lagos,"600,000/year",  Added 09 Feb 2023 , FOR RENT: To Let Very Spacious 2 bedroom Flat Fence Gate Water All round tiles Floor.. Read more ,,2 beds3 baths3 Toilets
Ado Ajah Lagos,"1,500,000/year",  Added 09 Feb 2023 , FOR RENT: 3 bedroom apartment in an estate ado road ajah Rent #1.5m Legal 10% Agency #.. Read more ,Serviced,3 beds3 baths4 Toilets
Meiran Abule Egba Lagos,"350,000/year",  Added 09 Feb 2023 , FOR RENT: Newly built Upstairs No landlord 4 occupants only Gated street 2 toile.. Read more ,Newly Built,1 beds1 baths2 Toilets
Ajao Estate Isolo Lagos,"2,000,000/year",  Added 09 Feb 2023 , FOR RENT: Tastefully Finished 2: Bedroom 3 Bedroom Flat With All Rooms Ensuite With Visito.. Read more ,,2 beds3 baths3 Toilets
Ajao Estate Isolo Lagos,"1,000,000/year",  Added 09 Feb 2023 , FOR RENT: Executive Mini Flat With 2 Toilets & Wardrobe At Ajao Estate - 1m Per Annum .. Read more ,,1 beds1 baths2 Toilets
Obafemi Awolowo Way Ikeja Lagos,"1,000,000/year","  Updated 09 Feb 2023, Added 08 Feb 2023 ", FOR RENT: Newly Renovated Mini Flat In A Serene & Gated Area Behind Lagoon hospital by Ba.. Read more ,,1 beds1 baths1 Toilets
Ago Palace Okota Lagos,"500,000/year",  Added 09 Feb 2023 , FOR RENT: Rent an Executive Room self contain in canal Estate Okota very close to Cele bra.. Read more ,,0 beds1 baths1 Toilets
Egbeda Alimosho Lagos,"1,000,000/year","  Updated 09 Feb 2023, Added 09 Feb 2023 ", FOR RENT: 3 bedroom flat for rent @ tejumola Egbeda POP Ceiling All room ensuilte All .. Read more ,,3 beds3 baths3 Toilets
Chevron Lekki Lagos,"1,400,000/year",  Added 09 Feb 2023 , FOR RENT: Very Clean Master bedroom space in a 4 bedroom shared apartment available TO LET.. Read more ,Newly Built,0 beds0 baths0 Toilets
Sangotedo Ajah Lagos,"1,300,000/year",  Added 09 Feb 2023 , FOR RENT: Very Spacious 2 bedroom duplex with up lounge AVAILABLE TO LET. ONLY TWO PEOP.. Read more ,Newly Built,2 beds3 baths3 Toilets
Old Ikoyi Old Ikoyi Ikoyi Lagos,"17,000,000/year","  Updated 09 Feb 2023, Added 20 Nov 2022 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY Newly built Luxury 4 bedroom Detached House (J.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Old Ikoyi Ikoyi Lagos,"10,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY SEAMLESS TRANSACTIONS LUXURY / SERVICED 4 B.. Read more ,Serviced,4 beds4 baths5 Toilets
Old Ikoyi Ikoyi Lagos,"150,000/year","  Updated 09 Feb 2023, Added 16 Dec 2022 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY SEAMLESS TRANSACTIONS ONLY ONE OF THE BEST .. Read more ,Serviced,5 beds5 baths6 Toilets
Banana Island Ikoyi Lagos,"30,000,000/year","  Updated 09 Feb 2023, Added 22 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY Luxury 4 Bedroom Semi Detached House + bq + e.. Read more ,,4 beds4 baths5 Toilets
Off Onikoyi Road Ikoyi Lagos,"15,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY Deal!!!! 5 Bedroom Terrace House + BQ + Swim.. Read more ,ServicedNewly Built,5 beds5 baths6 Toilets
Akin Adesola Victoria Island Lagos,750/sqm,"  Updated 09 Feb 2023, Added 28 Aug 2022 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY SEAMLESS TRANSACTIONS ONLY ONE OF THE BEST .. Read more ,Serviced,0 beds0 baths0 Toilets
Ikoyi Lagos,"15,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: STRICTLY FOR DIRECT / SERIOUS CASH-READY CLIENTS ONLY. PLEASE CALL ONLY IF YO.. Read more ,Serviced,4 beds4 baths5 Toilets
Old Ikoyi Ikoyi Lagos,"19,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Direct cash-ready clients only. Please be certain you have the capacity to pay.. Read more ,Serviced,3 beds3 baths4 Toilets
Banana Island Ikoyi Lagos,"100,000/year","  Updated 09 Feb 2023, Added 27 Jan 2023 ", FOR RENT: SEAMLESS TRANSACTIONS ONLY DIRECT CASH READY CLIENTS ONLY NEWLY BUILT 5 BE.. Read more ,Newly Built,5 beds5 baths6 Toilets
Off Adeola Odeku Street Victoria Island Lagos,"15,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY SEAMLESS TRANSACTIONS LUXURY 3 BEDROOM APAR.. Read more ,Serviced,3 beds3 baths4 Toilets
Ligali Ayorinde Victoria Island Lagos,"7,500,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: FOR CASH READY CLIENTS ONLY. SEAMLESS TRANSACTIONS ONLY REASONABLY PRICED .. Read more ,Serviced,3 beds3 baths3 Toilets
Old Ikoyi Ikoyi Lagos,"10,000,000/year","  Updated 09 Feb 2023, Added 18 Jan 2023 ", FOR RENT: *DIRECT CASH READY CLIENTS ONLY PREMIUM 4 BEDROOM APARTMENT + BQ + POOL + GYM.. Read more ,Serviced,4 beds4 baths5 Toilets
Ikoyi Lagos,"10,000,000/year","  Updated 09 Feb 2023, Added 06 Feb 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY PLEASE CALL ONLY IF YOU HAVE THE CAPACITY TO .. Read more ,Serviced,4 beds4 baths5 Toilets
 Adeola Odeku Victoria Island Lagos,"150,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: STRICTLY FOR DIRECT & CASH-READY CLIENTS ONLY! PLEASE CONTACT PRINCE ADEMOLA .. Read more ,FurnishedServiced,5 beds5 baths6 Toilets
Banana Island Ikoyi Lagos,"19,000,000/year","  Updated 09 Feb 2023, Added 18 Jan 2023 ", FOR RENT: **********DIRECT CASH READY CLIENTS ONLY*********** NEW & LUXURY 4 BEDROOM TE.. Read more ,Serviced,4 beds4 baths5 Toilets
Central Ikoyi Ikoyi Lagos,"15,000,000/year","  Updated 09 Feb 2023, Added 27 Jan 2023 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY LUXURY 4 BEDROOM APARTMENT + BQ + STORE + SWIM.. Read more ,Serviced,4 beds3 baths4 Toilets
Banana Island Ikoyi Lagos,"10,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: PREMIUM & DECENT 3 BEDROOM APARTMENT + BQ+ POOL ETC IN BANANA ISLAND ESTATE R.. Read more ,,3 beds3 baths4 Toilets
Parkview Estate Ikoyi Lagos,"7,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY BIG DEAL! PREMIUM 3 BEDROOM APARTMENT + BQ .. Read more ,,3 beds3 baths4 Toilets
Banana Island Ikoyi Lagos,"23,000,000/year","  Updated 09 Feb 2023, Added 27 Jan 2023 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY Seamless transactions Reasonably priced ren.. Read more ,Serviced,3 beds3 baths4 Toilets
Banana Island Ikoyi Lagos,"20,000,000/year","  Updated 09 Feb 2023, Added 27 Jan 2023 ", FOR RENT: SEAMLESS TRANSACTIONS ONLY DIRECT CASH READY CLIENTS ONLY 4 BEDROOM SEMI D.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Banana Island Ikoyi Lagos,"11,500,000/year","  Updated 09 Feb 2023, Added 05 Jan 2023 "," FOR RENT: DIRECT & CASH READY CLIENTS ONLY PLEASE IF YOU ARE NOT THE PAYING CLIENT, DO .. Read more ",Serviced,4 beds4 baths5 Toilets
Banana Island Estate Banana Island Ikoyi Lagos,"30,000,000/year","  Updated 09 Feb 2023, Added 21 Dec 2022 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY LUXURY SEMI-DETACHED 4 BEDROOM HOUSE + 2 ROOMS.. Read more ,,4 beds4 baths5 Toilets
Victoria Island Lagos,"19,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: ****STRICTLY FOR DIRECT & CASH READY CLIENTS ONLY! PLEASE ONLY CONTACT PRINCE.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Owodinati Close Satellite Town Amuwo Odofin Lagos,"60,000,000","  Updated 19 Feb 2023, Added 08 Feb 2023 ", FOR SALE: This is a nice property of two numbers three bedrooms and two numbers two bedroo.. Read more,,3 beds3 baths3 Toilets
