Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Bye Pass Ilupeju Ilupeju Lagos,"3,500/sqm","  Updated 11 Dec 2022, Added 06 Dec 2022 ", FOR RENT: Warehouse for lease - 7427 sqft Price - 3500/sqft.. Read more ,,0 beds0 baths0 Toilets
Victoria Island Lagos,"75,000/year","  Updated 11 Dec 2022, Added 08 Jul 2022 ", FOR RENT: Office Space For Rent Rent 75k per sqms Sqms 190.. Location: Victoria .. Read more ,Newly Built,0 beds0 baths0 Toilets
"Royal Crown Road, Akute Yakoyo Alagbole Ojodu Lagos","15,000,000/year","  Updated 11 Dec 2022, Added 14 Nov 2022 ", FOR RENT: 2 Bay of separate Wings warehouse (Wing A: 621.6 sqm and Wing B: 511.2 sqm) summ.. Read more ,, beds baths Toilets
Ogudu Ojota Road Ogudu Ogudu Lagos,"1,500,000/year","  Updated 11 Dec 2022, Added 22 Nov 2022 ", FOR RENT: Office Space To Let/ For Lease Standard and well maintained/positioned office.. Read more ,Serviced, beds baths Toilets
Victoria Bay Orchid Lekki Lagos,"1,200,000/year",  Added 09 Dec 2022 ," FOR RENT: ROYAL MEWS ESTATE BY VICTORIA BAY ORCHID, LEKKI. CLOSE TO THE EXPRESS NOT TOO FA.. Read more ",,0 beds0 baths0 Toilets
Oral Estate Lekki Lagos,"800,000/year",  Added 09 Dec 2022 , FOR RENT: JUST OUT DIRECT BRIEFS MASSIVE AND CLASSY ROOM IN A SHARED APARTMENT AT ORA.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"2,500,000/year",  Added 09 Dec 2022 , FOR RENT: DIRECT BRIEF FULLY SERVICE SPACIOUS 1 BEDROOM FLAT (MINI FLAT) PURPOSE: R.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"2,500,000/year",  Added 06 Dec 2022 , FOR RENT: MINI 2BEDROOMFLAT AT LEKKI-PHASE1 NEWLY RENOVATED STRUCTURED SERVICE 2BEDROO.. Read more ,,0 beds0 baths0 Toilets
Lekki Lagos,"1,800,000/year",  Added 06 Dec 2022 ," FOR RENT: Size of unit - Mini flat (C1) Location: Casa Massa 1, Kazeem Abogun Street, O.. Read more ",,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"8,000,000/year",  Added 06 Dec 2022 ," FOR RENT: FOR RENT : FULLY FURNISHED & SERVICED 3BEDROOM APARTMENT ON FREEDOM WAY,LEKKI PH.. Read more ",,0 beds0 baths0 Toilets
"Alexander Road, Ikoyi Lagos","350,000,000","  Updated 20 Feb 2023, Added 09 Dec 2022 "," FOR SALE: FOR SALE: LOCATION: OFF ALEXANDER ROAD, OLD IKOYI, IKOYI, LAGOS. Newly bu.. Read more",ServicedNewly BuiltFurnished,4 beds4 baths5 Toilets
Osapa London Lekki Lagos,"5,000,000/year",  Added 06 Dec 2022 , FOR RENT: TO LET 3 BEDROOM FULLY FURNISHED APARTMENT RENT=5m Legal =500k Caution.. Read more ,,0 beds0 baths0 Toilets
Lekki Lagos,"5,000,000/year",  Added 06 Dec 2022 , FOR RENT: 3 bedroom terrace with BQ for RENT RENT = 5m Agency= 10% Legal= 10% .. Read more ,,0 beds0 baths0 Toilets
Apapa Lagos,"1,200,000/year",  Added 06 Dec 2022 ," FOR RENT: To let !!! 3 bedroom flat at aina ojodu Berger, upstairs, 3 toilet all tiled fo.. Read more ",,0 beds0 baths0 Toilets
Off Freedom Way Lekki Phase 1 Lekki Lagos,"150,000/month","  Updated 05 Dec 2022, Added 20 Jun 2022 "," FOR RENT: Unique, fully furnished and serviced private office space specially for start up.. Read more ",FurnishedServiced,0 beds2 baths2 Toilets
Meadow Hall Way Ikate Lekki Lagos,"3,500,000/year",  Added 05 Dec 2022 , FOR RENT: This newly built tastefully finished Studio Flat at Canalily Place comes with th.. Read more ,Newly Built, beds1 baths1 Toilets
Lekki Phase 1 Lekki Lagos,"960,000/year","  Updated 05 Dec 2022, Added 23 Sep 2022 ", FOR RENT: For Rent: Tastefully finished small serviced office space for rent at Lekki P.. Read more ,,0 beds0 baths0 Toilets
Orchid Road Lekki Lagos,"1,300,000/year","  Updated 05 Dec 2022, Added 16 Oct 2022 ", FOR RENT: *_JUST OUT_ *DIRECT BRIEF-TALKING TO THE LANDLORD *BRAND NEW MASSIVE MASTE.. Read more ,FurnishedServiced,0 beds1 baths1 Toilets
Alagomeji Yaba Lagos,"600,000/year","  Updated 05 Dec 2022, Added 07 Nov 2022 ", FOR RENT: Commercial Property for rent Alagomeji Yaba Lagos.. Read more ,,0 beds0 baths0 Toilets
Maryland Lagos,"55,000/sqm","  Updated 05 Dec 2022, Added 23 Oct 2022 ", FOR RENT: A Brand new 2nd floor open plan office use space measuring approximately 420sqm .. Read more ,, beds baths3 Toilets
Ikota Lekki Lagos,"2,000,000/year","  Updated 05 Dec 2022, Added 24 Aug 2022 ", FOR RENT: Fully Serviced Luxury Mini Flat with 24hrs light in a serviced and secured estat.. Read more ,Serviced, beds baths Toilets
Chevron Lekki Lagos,"2,700,000/year","  Updated 05 Dec 2022, Added 19 Oct 2022 "," FOR RENT: For Rent A 2 bedroom flat for rent at Paradise Estate, Chevron drive, Lekki... Read more ",,0 beds0 baths0 Toilets
Roxbury Estate Ikota Lekki Lagos,"1,300,000/year","  Updated 05 Dec 2022, Added 28 Sep 2022 ", FOR RENT: _JUST OUT DIRECT BRIEF-TALKING TO LANDLORD Large mini flat with an extra v.. Read more ,,0 beds0 baths0 Toilets
Oral Estate Lekki Lagos,"8,000,000/year","  Updated 05 Dec 2022, Added 26 Aug 2022 ", FOR RENT: *URGENT SHARE APARTMENT [email protected] Estate* SPACIOUS room for 800k AGENCY AN.. Read more ,,0 beds0 baths0 Toilets
"Shapati, Opposite Beechwood Estate Ibeju Lekki Lagos","200,000/year","  Updated 05 Dec 2022, Added 22 Sep 2022 "," FOR RENT: Standard, big and neat Self contain at Shapati, ibeju-lekki, Lagos House Rent.. Read more ",Newly Built, beds1 baths1 Toilets
Ikate Lekki Lagos,"4,500,000/year","  Updated 05 Dec 2022, Added 03 May 2022 ", FOR RENT: Newly built office space or shop for rent at ikate lekki for 4m 4.5m depends on .. Read more ,Newly Built,0 beds0 baths0 Toilets
Igbo Efon Lekki Lagos,"4,000,000/year","  Updated 05 Dec 2022, Added 19 Oct 2022 "," FOR RENT: Available for rent in an estate in Igbefon, Lekki. 4 bedroom duplex with BQ Re.. Read more ",,0 beds0 baths0 Toilets
Parkview Estate Ikoyi Lagos,"6,500,000/year","  Updated 05 Dec 2022, Added 06 Jun 2022 "," FOR RENT: Brand new 4 units of 3 bedroom flat with a room bq, swimming pool and gym. Re.. Read more ",,0 beds0 baths0 Toilets
"@ Van Daniel Orchid Road, Lekki Lekki Phase 2 Lekki Lagos","1,500,000/year","  Updated 05 Dec 2022, Added 27 Sep 2022 ", FOR RENT: JUST OUT DIRECT BRIEF-TALKING TO LANDLORD BRAND NEW MINI FLAT(ROOM AND PAL.. Read more ,,0 beds0 baths0 Toilets
Ilupeju Lagos,"400,000/year","  Updated 05 Dec 2022, Added 02 Dec 2022 ", FOR RENT: Newly Built Roomself Flat Apartment at Shyllon Ilupeju .. Read more ,Newly Built,0 beds0 baths0 Toilets
Old Ikoyi Ikoyi Lagos,"15,000,000/year","  Updated 05 Dec 2022, Added 29 Sep 2022 ", FOR RENT: FOR RENT Luxury 3bedroom apartment located at old Ikoyi for rent Price - 1.. Read more ,,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"60,000,000","  Updated 19 Feb 2023, Added 08 Feb 2023 ", FOR SALE: Spacious and newly built 4 Bedroom semi detached duplex in Ikota GRA With swi.. Read more,,4 beds0 baths0 Toilets
Orchid Town Lekki Phase 2 Lekki Lagos,"1,200,000/year","  Updated 05 Dec 2022, Added 29 Nov 2022 "," FOR RENT: Annual Rent 1.2m Deposit 10% Agency 10% Agreement 10% Gateman, water filt.. Read more ",Newly Built,0 beds0 baths0 Toilets
Thera Annex Sangotedo Ajah Lagos,"1,500,000/year","  Updated 05 Dec 2022, Added 08 Oct 2022 ", FOR RENT: Flat / Apartment for rent Thera Annex Sangotedo Ajah Lagos.. Read more ,Newly Built,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"1,600,000/year","  Updated 05 Dec 2022, Added 06 Nov 2022 ", FOR RENT: STUDIO APARTMENT WITH AN OPEN PLAN KITCHEN.. Read more ,,0 beds0 baths0 Toilets
Lakowe Golf Ibeju Lekki Lagos,"500,000/year","  Updated 05 Dec 2022, Added 09 Sep 2022 ", FOR RENT: Rent: 500k Agency: 60k Agreement: 60k Caution : 50k Service charge: 27k T.. Read more ,, beds baths Toilets
Oral Estate Lekki Lagos,"800,000/year","  Updated 05 Dec 2022, Added 14 Sep 2022 ", FOR RENT: A SPACIOUS ROOM IN A SHARED APARTMENT WITH AC IS NOW AVAILABLE. RENT: N800.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"1,300,000/year","  Updated 05 Dec 2022, Added 02 May 2022 ", FOR RENT: A room self contains to let in lekki phase 1. Rent: .. Read more ,Serviced,0 beds0 baths0 Toilets
"Van Daniel, Orchid Road Lekki Lagos","1,500,000/year","  Updated 05 Dec 2022, Added 27 Sep 2022 ", FOR RENT: BRAND NEW MASTER BEDROOM FOR RENT IN A SHARED APARTMENT (SHARING KITCHEN) @VAN.. Read more ,FurnishedServicedNewly Built,0 beds1 baths1 Toilets
Ikota Lekki Lagos,"1,300,000/year","  Updated 05 Dec 2022, Added 27 Sep 2022 "," FOR RENT: Fully Serviced Studio Apartment for rent with an Open Plan Kitchen, Balcony, 24h.. Read more ",FurnishedServicedNewly Built,0 beds1 baths1 Toilets
Ikate Lekki Lagos,"2,800,000/year","  Updated 05 Dec 2022, Added 15 Nov 2022 ", FOR RENT: Flat / Apartment for rent Ikate Ikate Lekki Lagos.. Read more ,Serviced, beds baths Toilets
Oniru Victoria Island Lagos,"35,000,000/year","  Updated 05 Dec 2022, Added 01 Jul 2022 ", FOR RENT: LAND FOR LEASE at Oniru A Parcel of Commercial Land measuring approximately .. Read more ,,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"5,000,000/year","  Updated 05 Dec 2022, Added 19 Oct 2022 ", FOR RENT: For Rent: Tastefully finished 4 Bedroom Fully Detached Duplex For Rent at Lek.. Read more ,,0 beds0 baths0 Toilets
Off Babafemi Osoba Cresent Lekki Phase 1 Lekki Lagos,"100,000/day","  Updated 05 Dec 2022, Added 29 Sep 2022 "," FOR RENT: Luxury Waterfront 3-bedrrom Shortlet available at Lekki Phase 1, Lagos: A 3.. Read more ",,0 beds0 baths0 Toilets
New Ogba Shopping Mall Wempco Road Ogba Lagos,"450,000,000/year","  Updated 05 Dec 2022, Added 28 Jun 2022 ", FOR RENT: Commercial Property for sale Guinness Bus Stop. Capitol Agege Lagos.. Read more ,Newly Built,0 beds0 baths0 Toilets
"Igbojia Shapati, Ibeju Lekki Lagos","15,000/month","  Updated 05 Dec 2022, Added 25 Jul 2022 "," FOR RENT: Commercial Property for rent Igbojia Shapati, Ibeju Lekki Akodo Ise Ibeju-Lekki .. Read more ",Newly Built, beds baths1 Toilets
Sabo Yaba Lagos,"5,500,000/year","  Updated 05 Dec 2022, Added 05 Nov 2022 ", FOR RENT: 104sqm open plan office space is available at 52k per sqm Location: Yaba. Re.. Read more ,,0 beds0 baths0 Toilets
Old Ikoyi Ikoyi Lagos,"6,000,000/year","  Updated 05 Dec 2022, Added 06 Jun 2022 "," FOR RENT: Newly renovated & unoccupied units of flats for rent at Old Ikoyi, Lagos. 2 b.. Read more ",,0 beds0 baths0 Toilets
Bakery Bus Stop Badore Ajah Lagos,"1,500,000/year","  Updated 05 Dec 2022, Added 21 Jul 2022 ", FOR RENT: Very spacious on the road of Badore upstairs with POP Finishing... Read more ,, beds baths Toilets
Off Admiralty Lekki Phase 1 Lekki Lagos,"2,300,000/year","  Updated 05 Dec 2022, Added 14 Sep 2022 ", FOR RENT: Talking to the semi SPACIOUS MINI-FLAT (ROOM n PALOR) upstairs and downst.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"9,000,000/year","  Updated 05 Dec 2022, Added 24 Jun 2022 ", FOR RENT: For Rent: Tastefully finished serviced 4bedroom terrace plus boys quarter at .. Read more ,,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"2,500,000/year","  Updated 05 Dec 2022, Added 01 Jul 2022 ", FOR RENT: FOR RENT Tastefully finished 3bedroooms Apartment for rent. Location- Chev.. Read more ,,0 beds0 baths0 Toilets
Banana Island Ikoyi Lagos,"12,000,000,000","  Updated 19 Feb 2023, Added 21 Sep 2022 ", FOR SALE: 20 BEDROOM MASTERPIECE ON A CORNER PIECE @ BANANA ISLAND. 2 Pool ( 1st and .. Read more,,0 beds0 baths0 Toilets
Ayiteju Ibeju Lekki Lagos Ibeju Lekki Lagos,"350,000/year","  Updated 05 Dec 2022, Added 27 Sep 2022 ", FOR RENT: NOW LETTING DIRECT BRIEF SPACIOUS AND STANDARD MINI FLAT(ROOM AND PALOR) N.. Read more ,Newly Built,0 beds0 baths0 Toilets
Idado Lekki Lagos,"1,300,000/year","  Updated 05 Dec 2022, Added 02 Jun 2022 ", FOR RENT: Brand new Studio Apartment at idado estate Rent: 1.3m Service charge 200k Cau.. Read more ,,0 beds0 baths0 Toilets
Eleganza Oral Estate Lekki Lagos,"1,400,000/year","  Updated 05 Dec 2022, Added 14 Sep 2022 ", FOR RENT: Direct brief Massive Room -self-Contained ( Parlor Space ) in a Shared Dupl.. Read more ,,0 beds0 baths0 Toilets
"Shapati, Opposite Beechwood Estate Ibeju Lekki Lagos","200,000/year","  Updated 05 Dec 2022, Added 17 Sep 2022 "," FOR RENT: standard, big and neat Self contain at Shapati, ibeju-lekki, Lagos House Rent.. Read more ",Newly Built, beds1 baths1 Toilets
"Victoria Crest 3, Orchid Lekki Lagos","800,000/year","  Updated 05 Dec 2022, Added 14 Nov 2022 "," FOR RENT: *NOW LETTING IN VICTORIA CREST 3, ORCHID ROAD APARTMENT WITH 24-HOUR LIGHT, SW.. Read more ",,0 beds0 baths0 Toilets
"Roxbury Estate, Ikota Lekki Lagos","2,000,000/year","  Updated 05 Dec 2022, Added 14 Sep 2022 "," FOR RENT: FULLY SERVICED 24HRS POWER SETS OF APARTMENT WITH ???? SWIMMING POOL, GYM, PLAYG.. Read more ",,0 beds0 baths0 Toilets
Palm Estate Orchid Lekki Lagos,"1,400,000/year","  Updated 05 Dec 2022, Added 28 Sep 2022 ", FOR RENT: _JUST OUT DIRECT BRIEF-TALKING TO LANDLORD Large Mini flat in the with-class.. Read more ,Newly Built,0 beds0 baths0 Toilets
"Victoria Bay, Orchid, Lekki Lekki Lagos","900,000/year","  Updated 05 Dec 2022, Added 17 Nov 2022 "," FOR RENT: JUST OUT ROYAL MEWS ESTATE BY VICTORIA BAY ORCHID, LEKKI. CLOSE TO THE EXPRES.. Read more ",FurnishedServiced,0 beds1 baths1 Toilets
"Victoria Bay, Orchid, Lekki Lekki Lagos","650,000/year","  Updated 05 Dec 2022, Added 17 Nov 2022 "," FOR RENT: JUST OUT ROYAL MEWS ESTATE BY VICTORIA BAY ORCHID, LEKKI. CLOSE TO THE EXPRES.. Read more ",FurnishedServiced,0 beds1 baths1 Toilets
Ikate Lekki Lagos,"3,000,000/year","  Updated 05 Dec 2022, Added 29 Sep 2022 ", FOR RENT: FOR RENT Tastefully Furnished 1bedroom Apartment Features - - Spacious b.. Read more ,,0 beds0 baths0 Toilets
Roxbury Estate Ikota Lekki Lagos,"900,000/year","  Updated 05 Dec 2022, Added 28 Sep 2022 ", FOR RENT: _JUST OUT_ DIRECT BRIEF-TALKING TO LANDLORD Large LARGE ROOM IN A SHARED AP.. Read more ,,0 beds0 baths0 Toilets
"Victoria Crest 3,orchid Road Lekki Lagos","1,800,000/year","  Updated 05 Dec 2022, Added 02 Dec 2022 "," FOR RENT: *NOW LETTING IN VICTORIA CREST 3, ORCHID ROAD APARTMENT WITH 24-HOUR LIGHT, .. Read more ",,0 beds0 baths0 Toilets
Ikota Estate Ikota Lekki Lagos,"4,500,000/year","  Updated 05 Dec 2022, Added 26 Oct 2022 ", FOR RENT: Flat / Apartment for rent Ikota Estate Ikota Lekki Lagos.. Read more ,Serviced,0 beds0 baths0 Toilets
"Orchid, Lekki (close Proximity To Orchid Hotel) Lekki Lagos","4,500,000/year","  Updated 05 Dec 2022, Added 28 Sep 2022 ", FOR RENT: _JUST OUT Semi Direct brief Fully Serviced and Furnished 3 Bedroom Semi-deta.. Read more ,FurnishedServicedNewly Built,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"3,500,000/year","  Updated 05 Dec 2022, Added 01 Jul 2022 "," FOR RENT: FOR RENT Newly Built 3bedroooms Apartment Location- Chevron, Lekki, Lagos.. Read more ",,0 beds0 baths0 Toilets
Akoka Yaba Lagos,"600,000/year","  Updated 05 Dec 2022, Added 19 Oct 2022 "," FOR RENT: furnished room self-con at akoka with pop, screeded wall, kitchen cabinet, prep.. Read more ",,0 beds0 baths0 Toilets
Oregun Ikeja Lagos,"30,000,000/year","  Updated 05 Dec 2022, Added 15 Oct 2022 ", FOR RENT: Commercial Property for rent Oregun Ikeja Lagos.. Read more ,,0 beds0 baths0 Toilets
Tera Annex Sangotedo Ajah Lagos,"2,000,000/year","  Updated 05 Dec 2022, Added 02 Nov 2022 ", FOR RENT: Flat / Apartment for rent Tera Annex Sangotedo Ajah Lagos.. Read more ,,0 beds0 baths0 Toilets
Victoria Island Lagos,"2,400,000/year","  Updated 05 Dec 2022, Added 07 Jul 2022 ", FOR RENT: For Rent: flexible office services in VI Fully furnished private offices... Read more ,,0 beds0 baths0 Toilets
Salem Lekki Lekki Lagos,"1,500,000/year","  Updated 05 Dec 2022, Added 15 Nov 2022 ", FOR RENT: To Let Beautiful Fully Serviced Mini Flat for Rent at salem Features.. Read more ,Serviced,0 beds0 baths0 Toilets
Katampe Ext Abuja,"9,000,000/year","  Updated 18 Feb 2023, Added 01 Feb 2023 "," FOR RENT: Well built world-class smart standard, fully furnished and services pay and pac.. Read more",FurnishedServicedNewly Built,4 beds5 baths5 Toilets
Lekki Lagos,"10,000,000/year","  Updated 05 Dec 2022, Added 19 Oct 2022 ", FOR RENT: For Rent: 5 bedroom semi-detached duplex with 2rooms boys' quarters Lekki.. Read more ,,0 beds0 baths0 Toilets
"Victoria Crest 3, Orchid Road Lekki Lagos","1,300,000/year","  Updated 05 Dec 2022, Added 02 Dec 2022 "," FOR RENT: NOW LETTING IN VICTORIA CREST 3, ORCHID ROAD APARTMENT WITH 24-HOUR LIGHT, SWI.. Read more ",,0 beds0 baths0 Toilets
Lekki Lagos,"8,000,000/year","  Updated 05 Dec 2022, Added 23 Sep 2022 "," FOR RENT: Semi Direct A very nice and spacious 4 bedroom terrace duplex with BQ, fitted k.. Read more ",,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"1,000,000/year","  Updated 05 Dec 2022, Added 26 Aug 2022 ", FOR RENT: JUST OUT Fully Serviced Self-contained with 24hrs light in a serviced and sec.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"3,000,000/year","  Updated 05 Dec 2022, Added 04 Jul 2022 "," FOR RENT: To Let Tastefully finished mini flat for rent at Novabase estate, LEKKI phas.. Read more ",,0 beds0 baths0 Toilets
Ibeju Lekki Lagos,"220,000/year","  Updated 05 Dec 2022, Added 14 Nov 2022 ", FOR RENT: Self-contain Total 300k .. Read more ,Newly Built, beds baths Toilets
Admiralty Lekki Lagos,"900,000/year","  Updated 05 Dec 2022, Added 16 Oct 2022 ", FOR RENT: *_JUST OUT!!!_ *SEMI-DIRECT BRIEF *CLEAN AND SPACIOUS SELFCON IS NOW AVA.. Read more ,FurnishedServiced,0 beds1 baths1 Toilets
Ikate Lekki Lagos,"4,500,000/year","  Updated 05 Dec 2022, Added 19 Oct 2022 ", FOR RENT: For Rent at Ikate: A 4 bedroom terrace house with a room boys' quarter for re.. Read more ,,0 beds0 baths0 Toilets
Igbojia Maelete Bus Stop Ibeju Lekki Lagos,"250,000/year","  Updated 05 Dec 2022, Added 05 Aug 2022 ", FOR RENT: Newly built self-con for rent Igbojia Maelete Bus Stop Ibeju-Lekki Lagos Rent.. Read more ,Newly Built,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"5,000,000/year","  Updated 05 Dec 2022, Added 04 Jul 2022 "," FOR RENT: To let: 2 units of serviced 2 bedroom to let at Novabase estate, LEKKI phas.. Read more ",,0 beds0 baths0 Toilets
"Off Freedom Way, Ikate Ikate Lekki Lagos","80,000/day","  Updated 05 Dec 2022, Added 29 Sep 2022 "," FOR RENT: Luxury 3bedrrom Shortlet available at Ikate, Lekki, Lagos: A 3-bedroom luxu.. Read more ",,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"5,600,000/year","  Updated 05 Dec 2022, Added 05 Jul 2022 "," FOR RENT: FOR RENT: Luxury 3 bedrooms apartment with swimming pool, gym and elevator av.. Read more ",,0 beds0 baths0 Toilets
"Jakande,lekki Lekki Lagos","6,000,000/year","  Updated 05 Dec 2022, Added 23 Sep 2022 "," FOR RENT: FOR RENT at PLATINUM WAY, JAKANDE LEKKI NEW,EXQUISITE, LUXURY FULLY FURNISHED.. Read more ",,0 beds0 baths0 Toilets
Lekki Lagos,"750,000/year","  Updated 05 Dec 2022, Added 16 Oct 2022 ", FOR RENT: *_JUST OUT!!!_ *SELFCON AT LEKKI PHASE ONE NOW AVAILABLE *LOCATION: Lekki .. Read more ,FurnishedServiced,0 beds1 baths1 Toilets
Obanikoro Shomolu Lagos,"400,000/year","  Updated 05 Dec 2022, Added 07 Nov 2022 ", FOR RENT: Flat / Apartment for rent Obanikoro Shomolu Lagos.. Read more ,,0 beds0 baths0 Toilets
"Off Admiralty Way, Lekki Lagos","3,500,000/year","  Updated 05 Dec 2022, Added 22 Jul 2022 ", FOR RENT: For Rent: Brand New Tastefully finished 1 bedroom apartment with fitted kitch.. Read more ,,0 beds0 baths0 Toilets
Oral Estate Lekki Lagos,"900,000/year","  Updated 05 Dec 2022, Added 26 Aug 2022 ", FOR RENT: *URGENT SHARE APARTMENT LETTING @ORAL ESTATE* DOWN ROOM FOR 900k AGENCY A.. Read more ,,0 beds0 baths0 Toilets
Mayfair Garden Ibeju Lekki Lagos,"500,000/year","  Updated 05 Dec 2022, Added 28 Sep 2022 ", FOR RENT: DIRECT BRIEF standard and neat mini flat (room and parlor) behind Mayfair Gar.. Read more ,,0 beds0 baths0 Toilets
"Off Freedom Way Ikate, Lekki Phase 1 Lekki Lagos","1,400,000/year","  Updated 05 Dec 2022, Added 14 Sep 2022 ", FOR RENT: DIRECT BRIEF A SPACIOUS ROOM IN A SHARED APARTMENT UPSTAIRS IS NOW AVAILAB.. Read more ,,0 beds0 baths0 Toilets
"Paradise 2, Chevron Chevron Lekki Lagos","1,500,000/year","  Updated 05 Dec 2022, Added 17 Nov 2022 ", FOR RENT: JUST OUT DIRECT BRIEFS Standard Rooms In A Shared Apartment NOW AVAILABLE I.. Read more ,FurnishedServiced,0 beds1 baths0 Toilets
Alagomeji Yaba Lagos,"1,200,000/year","  Updated 05 Dec 2022, Added 11 Jun 2022 ", FOR RENT: . newly built mini flat at alagomeji It varies in prices and sizes We have 1.. Read more ,Newly Built,0 beds0 baths2 Toilets
