Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Omole Phase 1 Ojodu Lagos,"9,000,000/year","  Updated 14 Feb 2023, Added 06 Oct 2022 ", FOR RENT: Self compound Massive Building 6 Bedroom Mansion 6duplex With 3 Rooms Bq On a Pl.. Read more ,,0 beds0 baths0 Toilets
Magodo Kosofe Ikosi Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 13 Oct 2022 ", FOR RENT: Four bedroom duplex in magodo isheri harmony zone C.Price 3.5m direct brief.. Read more ,,0 beds0 baths0 Toilets
Off Admiralty Way Lekki Phase 1 Lekki Lagos,"30,000,000/year","  Updated 14 Feb 2023, Added 19 Jan 2023 "," FOR RENT: : FOR LEASE AT LEKKI PHASE 1, LEKKI A Fully furnished exotic 10 Bedroom detac.. Read more ",Furnished,10 beds10 baths10 Toilets
Morocco Shomolu Lagos,"900,000/year","  Updated 14 Feb 2023, Added 31 Jan 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds1 baths2 Toilets
Omole Phase 1 Ojodu Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 28 Jan 2023 ", FOR RENT: Very big office space very close to omole ph1 gate Rent : 2m .. Read more ,,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 10 Jan 2023 ", FOR RENT: Luxury and Standard 3 Bedroom Flat Apartment With Modern Facilities Equipped In .. Read more ,,3 beds3 baths4 Toilets
"College Road, Ogba, Ikeja Lagos","2,500,000/year","  Updated 14 Feb 2023, Added 16 Oct 2022 ", FOR RENT: Just out 180sqm open space Good for church supermarket Storage etc 2 toilet l.. Read more ,,0 beds0 baths0 Toilets
Parkview Estate Ikoyi Lagos,"3,800,000/year","  Updated 14 Feb 2023, Added 19 Oct 2022 "," FOR RENT: A room in a fully furnished 3-bedroom apartment at Parkview Estate, Ikoyi (Rent.. Read more ",,0 beds0 baths0 Toilets
Bucknor Isolo Lagos,"400,000/year","  Updated 14 Feb 2023, Added 21 Oct 2022 "," FOR RENT: LETTING MINI CHURCH HALL AT SARAH FABOYEDE STREET, TRANSFORMER, BUCKNOR ES.. Read more ",,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Rent Rent Rent Luxury 4 bedroom semi Detach duplex with bq to let at signature.. Read more ,,4 beds4 baths5 Toilets
Ikoyi Lagos,"18,000,000/year","  Updated 14 Feb 2023, Added 09 Nov 2022 "," FOR RENT: 6 bedroom terrace with BQ, pool, gym and service rent 18m Service 3m Off Onik.. Read more ",Serviced,6 beds0 baths0 Toilets
Badore Ajah Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 18 Dec 2022 ", FOR RENT: A standard two bedroom flat in an estate! Eric .. Read more ,Newly Built,2 beds0 baths0 Toilets
Lekki Lagos,"12,500,000/year","  Updated 14 Feb 2023, Added 31 Jan 2023 ", FOR RENT: 5 BEDROOM DETACHED DUPLEX WITH 2 ROOMS BQ WITHIN A SERENE NEIGHBOURHOOD (Suitab.. Read more ,,5 beds5 baths6 Toilets
Omole Phase 2 Ojodu Lagos,"70,000,000/day","  Updated 14 Feb 2023, Added 02 Jun 2022 ", FOR RENT: FOR SALE AT OTEDOLA ESTATE OMOLE PHASE 2 .4NUMBER OF MINI FLAT BUNGALOW VERY CL.. Read more ,,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 28 Jun 2022 "," FOR RENT: 4 bedroom Semi detached duplex with a room BQ at Bera estate, chevron Rent 4.. Read more ",,0 beds0 baths0 Toilets
Eko Atlantic Victoria Island Lagos,"2,500/year","  Updated 14 Feb 2023, Added 27 Aug 2022 ", FOR RENT: JOINT VENTURE IN EKO ATLANTIC VICTORIA ISLAND LOCATION: EKO ATLANTIC LAN.. Read more ,, beds baths Toilets
Lekki Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 11 Jul 2022 ", FOR RENT: Suites sizes: from 44sqmts to 68sqmts. Rent: from N3.5m/annum to N4.5m/annum... Read more ,,0 beds0 baths0 Toilets
Sangotedo Ajah Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 19 Sep 2022 ", FOR RENT: Brand New 4 Bedroom Terraced Duplex in a call in estate Features +Brand New.. Read more ,,0 beds0 baths0 Toilets
Facing Lekki Epe Express Way Lekki Phase 1 Lekki Lagos,"6,000,000/year","  Updated 14 Feb 2023, Added 23 Nov 2022 "," FOR RENT: TO LET/LEASE- Purpose Use- Show Room Office Space Restaurant & Lounge,Stor.. Read more ",,0 beds0 baths0 Toilets
Ikota Villa Estate Ikota Lekki Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 05 Jan 2023 "," FOR RENT: 4 Bedroom Terrace Duplex With Smart Features For Rent Price: N4,000,000 Cauti.. Read more ",ServicedNewly Built,4 beds4 baths5 Toilets
Sangotedo Ajah Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 28 Jun 2022 "," FOR RENT: AVAILABLE FOR JOINT VENTURE NOW - 20,000SQM BARE LAND, DIRECTLY OFF MONASTERY RO.. Read more ",,0 beds0 baths0 Toilets
Berger Ojodu Lagos,"110,000,000/year","  Updated 14 Feb 2023, Added 06 Feb 2023 ", FOR RENT: 666.34SQM OF LAND FOR JOINT VENTURE AT OJODU BERGER LAGOS PROPOSAL. OPEN PRE.. Read more ,,0 beds0 baths0 Toilets
Oshorun Estate Opic Isheri North Ojodu Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 ", FOR RENT: To let brand New 4bedroom detached house in Oshorun Estate Opic 3.5m per Annum .. Read more ,Newly Built,4 beds4 baths5 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 07 Jun 2022 ", FOR RENT: letting a newly renovated 4bedroom flat 3toilet and 3baths with tasteful fin.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 2 Lekki Lagos,"3,200,000/year","  Updated 14 Feb 2023, Added 23 Jan 2023 "," FOR RENT: TO LET @ ORCHID, LEKKI 4 bedroom semi detached house Off Orchid Road, Lekk.. Read more ",,4 beds4 baths5 Toilets
First Unity Estate Badore Ajah Lagos,"15,000","  Updated 19 Feb 2023, Added 17 Feb 2023 ", FOR SHORTLET: Experience the ultimate in comfort and convenience at the Cozy Private Serviced .. Read more,FurnishedServiced,1 beds1 baths1 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 31 Jan 2023 "," FOR RENT: 3 Bedroom Flat in Magodo phase 2, Has Ante Room and Guest Toilet in the Prime A.. Read more ",,3 beds3 baths4 Toilets
Ikeja Gra Ikeja Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 20 Aug 2022 "," FOR RENT: 2 bedroom flat (first floor, 2 in compound) for commercial use @ Oduduwa crescen.. Read more ",,0 beds0 baths0 Toilets
Abule Egba Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 28 Jul 2022 ", FOR RENT: LETTING: 3Bedroom flat en-suite with POP at Beckley estate abule egba. FE.. Read more ,,0 beds0 baths0 Toilets
Ikeja Gra Ikeja Lagos,"15,000,000/year","  Updated 14 Feb 2023, Added 15 Dec 2022 "," FOR RENT: LEASE GRA Description:- 8 numbers of newly built 4 bedroom terraced houses, .. Read more ",Newly Built,4 beds4 baths5 Toilets
"Abiola Estate, Ayobo Ipaja Lagos","550,000/year","  Updated 14 Feb 2023, Added 09 Sep 2022 "," FOR RENT: Decent 2bed at Abiola estate ayobo, rent is 550k.. Read more ",,0 beds0 baths0 Toilets
Thomas Estate Ajah Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 "," FOR RENT: 3 Bedroom Apartment Ground Floor For Rent Price: ?1,500,000 Location: Thomas E.. Read more ",Serviced,3 beds3 baths3 Toilets
Onipan Ikorodu Road(ilupeju) Ilupeju Lagos,"1,100,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,2 beds2 baths3 Toilets
Akilo Off Ogba Close To Guiness Ogba Lagos,"13,500,000/year","  Updated 14 Feb 2023, Added 08 Feb 2023 ", FOR RENT: TO LET 450SQM OPEN PLAN WAREHOUSE/SHOWROOM AT AKILO GUNNIESS OFF OGBA LAGOS REN.. Read more ,,0 beds0 baths0 Toilets
Olowora Ojodu Lagos,"600,000/year","  Updated 14 Feb 2023, Added 05 Feb 2023 ", FOR RENT: *TO LET* Mini flat at Victoria Oyenuga Street Olowora. *Features* 2 Toliets .. Read more ,,1 beds1 baths1 Toilets
River Valley Estate Ojodu Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 18 Jan 2023 ", FOR RENT: Just in To let 2 bedroom flat at River valley estate going for 1.2m.. Read more ,Furnished,2 beds3 baths3 Toilets
Awolowo Way Ikeja Lagos,"500,000/year","  Updated 14 Feb 2023, Added 21 Nov 2022 ", FOR RENT: Nice office space .. Read more ,,0 beds0 baths0 Toilets
River Valley Estate Ojodu Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 "," FOR RENT: 2 bedroom duplex at River valley estate Rent - 2,000,000 .. Read more ",Furnished,2 beds3 baths3 Toilets
Opebi Ikeja Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 26 Sep 2022 ", FOR RENT: A very Lovely 3bedroom Duplex at OPEBI IKEJA LAGOS in a Serene Environment Re.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"10,000,000/year","  Updated 14 Feb 2023, Added 23 Jan 2023 ", FOR RENT: For Rent : Exquisite furnished 4 bedroom terrace duplex with 1 room bq ( all ro.. Read more ,Serviced,4 beds4 baths5 Toilets
Cpllege Road Ifako Ogba Ogba Lagos,"400,000/year","  Updated 14 Feb 2023, Added 23 Jun 2022 "," FOR RENT: Mini flat at off college road, OGBA oyemekun. 2 toilets #400k per annun only s.. Read more ",,0 beds0 baths0 Toilets
Lekky County Homes Ikota Lekki Lagos,"1,700,000/year","  Updated 14 Feb 2023, Added 13 Sep 2022 "," FOR RENT: Newly Built Shops Space Facing The Road For Rent Price: N2,000,000 (Down floor).. Read more ",ServicedNewly Built,0 beds0 baths0 Toilets
"Harris Drive, Beside Vgc Off Lekki Epe Expressway Lekki Lagos","2,500,000/year","  Updated 14 Feb 2023, Added 11 Jan 2023 "," FOR RENT: *NEW APARTMENT AT HARRIS DRIVE BESIDE VGC ESTATE, LEKKI FOR LEASE/RENT.* 2B.. Read more ",,2 beds2 baths3 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 20 Dec 2022 ", FOR RENT: This is a brand new spacious ensuite 2bed in a secured and Serene environment pr.. Read more ,,2 beds2 baths3 Toilets
Oshodi Expressway Oshodi Lagos,"30,000,000/year","  Updated 14 Feb 2023, Added 28 Sep 2022 ", FOR RENT: HOT LEASE TO lease along Oshodi apapa express way on 5000sqm warehouse with 8.. Read more ,,0 beds0 baths0 Toilets
Badore Ajah Lagos,"800,000/year","  Updated 14 Feb 2023, Added 06 Jan 2023 ", FOR RENT: A newly built mini flat in an estate! Noah .. Read more ,Newly Built,0 beds0 baths0 Toilets
Agungi Lekki Lagos,"140,000,000","  Updated 19 Feb 2023, Added 14 Dec 2022 "," FOR SALE: For Sale 4 Bedroom Detached Duplex With Bq Location: Agungi, Lekki, Lagos. .. Read more",Newly Built,4 beds4 baths5 Toilets
Ikota Lekki Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 "," FOR RENT: Beautiful Newly Built 2 Bedroom Flat For Rent Price: 3,000,000 Caution: 300,00.. Read more ",Newly Built,2 beds2 baths3 Toilets
Bode Thomas Surulere Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 14 Dec 2022 "," FOR RENT: Lovely 3br flat upstairs vacant, at off bode-thomas Surulere, Lagos.all room en-.. Read more ",,3 beds3 baths4 Toilets
Omole Phase 2 Ojodu Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 07 Nov 2022 "," FOR RENT: Beautiful 3 bedroom flat finished with POP at omole phase 2, very spacious, mod.. Read more ",,0 beds0 baths0 Toilets
Oniru Victoria Island Lagos,"7,500,000/year","  Updated 14 Feb 2023, Added 15 Dec 2022 ", FOR RENT: A standard serviced three bedroom flat! Eric .. Read more ,,3 beds0 baths0 Toilets
Bajulaiye Shomolu Lagos,"600,000/year","  Updated 14 Feb 2023, Added 24 Jan 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds1 baths2 Toilets
Abule Ijesha Yaba Lagos,"600,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds1 baths1 Toilets
Olowora Ojodu Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 07 Feb 2023 "," FOR RENT: To Let Newly renovated 3 bedroom flat (2 toilet, 2 shower) at Olowora #1.2m.. Read more ",Furnished,3 beds3 baths3 Toilets
Ikeja Gra Ikeja Lagos,"25,000,000/year","  Updated 14 Feb 2023, Added 07 Sep 2022 ", FOR RENT: To let in Ikeja Gra Just out a well maintained 10bedroom fully detached duple.. Read more ,, beds baths Toilets
Ifako Gbagada Gbagada Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 ", FOR RENT: Newly built ensuite 3 bedroom flat at sawmill Gbagada...rent is #2m... AKAKUR.. Read more ,Newly Built,3 beds3 baths4 Toilets
Oshipitan Str. Owotutu Bus Stop Pedro Rd. Bariga Lagos,"750,000/year","  Updated 14 Feb 2023, Added 09 Sep 2022 ", FOR RENT: FRESH LETTING NEWLY BUILT MINI FLAT / ROOM SELF-CONTAIN AT OSHIPITAN STR. OWO.. Read more ,Newly Built,0 beds0 baths0 Toilets
Berger Ojodu Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 04 Feb 2023 ", FOR RENT: 2bedroom all room Ensuit @ bamako Estate 1m down stairs.. Read more ,,2 beds2 baths2 Toilets
Badore Ajah Lagos,"850,000/year","  Updated 14 Feb 2023, Added 04 Dec 2022 ", FOR RENT: A standard mini flat in a secured estate! Bosa .. Read more ,Newly Built,0 beds0 baths0 Toilets
Medina Gbagada Lagos,"7,000,000/year","  Updated 14 Feb 2023, Added 29 Dec 2022 ", FOR RENT: 5 bedroom duplex with 2 bedroom flat at Medina Estate gbagada Good for living of.. Read more ,,5 beds5 baths6 Toilets
Oshodi/apapa Express Oshodi Expressway Oshodi Lagos,"25,000,000/year","  Updated 14 Feb 2023, Added 30 Mar 2022 "," FOR RENT: INDUSTRIAL *LAND for LEASE *OSHODI APAPA 1½.An acre of land, on Oshodi A.. Read more ",,0 beds0 baths0 Toilets
Morocco Shomolu Lagos,"800,000/year","  Updated 14 Feb 2023, Added 24 Jan 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds1 baths2 Toilets
Ikoyi Lagos,"4,700,000,000","  Updated 14 Feb 2023, Added 14 Sep 2022 ", FOR RENT: MASIVE WATERFRONT LAND IN A MIXED USED AXIS BANANA ISLAND LAGOS ZONE L PLOT 9 .. Read more ,, beds baths Toilets
Omole Phase 1 Ojodu Lagos,"6,000,000/year","  Updated 14 Feb 2023, Added 05 Aug 2022 ", FOR RENT: For lease 4 bedrooms semi detached duplex with bq along ademola ajasa street .. Read more ,,0 beds0 baths0 Toilets
Ogunnusi Road Ojodu Berger Lagos Berger Ojodu Lagos,"12,000,000/year","  Updated 14 Feb 2023, Added 26 Jul 2022 ", FOR RENT: FOR LEASE A STOREY BUILDING WITH A VERY SPACIOUS CAR SPACE. RENT 12 PER ANNUM .. Read more ,,0 beds0 baths0 Toilets
Ebute Igbogbo Ikorodu Lagos,"400,000/year","  Updated 14 Feb 2023, Added 21 Jul 2022 "," FOR RENT: 2 bedroom flat at RIVERVIEW ESTATE EBUTE-IGBOGBO IKORODU 400,000 Per annum.. Read more ",,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"37,840,000/year","  Updated 14 Feb 2023, Added 12 Nov 2022 ", FOR RENT: Office space .. Read more ,,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"60,000,000","  Updated 19 Feb 2023, Added 08 Feb 2023 ", FOR SALE: Spacious and newly built 4 Bedroom semi detached duplex in Ikota GRA With swi.. Read more,,4 beds0 baths0 Toilets
Ikota Lekki Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 03 Aug 2022 ", FOR RENT: TO LET IN. WEST END ESTATE IKOTA A tastefully renovated and furnished 4 Bedr.. Read more ,,0 beds0 baths0 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 17 May 2022 ", FOR RENT: Newly built 4 bedroom semi detached duplex wth bq in Magodo Phase 1 GRA their #.. Read more ,,0 beds0 baths0 Toilets
Lekki Lagos,"12,000,000/year","  Updated 14 Feb 2023, Added 04 Jan 2023 ", FOR RENT: *Spacious 5 Bedroom Fully Detached Duplex + BQ Location: Lekki Phase 1. Rent:1.. Read more ,Newly Built,5 beds5 baths6 Toilets
Onipan Ikorodu Road(ilupeju) Ilupeju Lagos,"1,400,000/year","  Updated 14 Feb 2023, Added 23 Jan 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,2 beds2 baths3 Toilets
Ifako Ogba Ogba Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Executive and Fresh 2 Bedroom Flat Apartment With All Round Tiles In A Secured E.. Read more ,,2 beds2 baths2 Toilets
Abule Egba Lagos,"700,000/year","  Updated 14 Feb 2023, Added 10 Aug 2022 ", FOR RENT: Beautifully finished brand new 2bedroom flat ensuite at abule egba. 700 (down) a.. Read more ,,0 beds0 baths0 Toilets
Omole Phase 2 Ojodu Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 15 Jan 2023 ", FOR RENT: Newly renovated 3-bedroom bungalow with mini-flat bq in a self compoud at Omole .. Read more ,,3 beds3 baths4 Toilets
Medina Gbagada Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 10 Feb 2023 ", FOR RENT: Newly built spacious 6 bedrooms terraced n semi-detached duplexes all tiled PO.. Read more ,Newly Built,6 beds5 baths6 Toilets
Lakowe Country Golf Estate Lakowe Ajah Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 01 Dec 2022 ", FOR RENT: Newly built 4 bedroom semi-detached duplex Location; lakowe Country golf e.. Read more ,,4 beds4 baths5 Toilets
Omole Phase 1 Ojodu Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 16 Nov 2022 ", FOR RENT: A tastefully finished 4 Bedrooms terrace duplex to let within omole estate phase.. Read more ,,4 beds4 baths5 Toilets
Abule Egba Lagos,"900,000/year","  Updated 14 Feb 2023, Added 05 Jan 2023 ", FOR RENT: Brand new 2bedroom flat ensuite upstairs with POP well fitted kitchen with cabin.. Read more ,,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"5,500,000/year","  Updated 14 Feb 2023, Added 16 Dec 2022 ", FOR RENT: JUST OUT FOR LEASE Lovely 4 Bedrooms Semidetached Duplex in a well-secured.. Read more ,,4 beds4 baths5 Toilets
Lekki Lagos,"2,400,000/year","  Updated 14 Feb 2023, Added 30 Jan 2023 ", FOR RENT: Magnificent and Gloomy Mini Flat Apartment With Modern Facilities Equipped In A .. Read more ,,1 beds0 baths0 Toilets
Badore Ajah Lagos,"700,000/year","  Updated 14 Feb 2023, Added 30 Sep 2022 ", FOR RENT: A sharp mini flat in an estate! Eric .. Read more ,,0 beds0 baths0 Toilets
Badore Ajah Lagos,"650,000/year","  Updated 14 Feb 2023, Added 21 Nov 2022 ", FOR RENT: A standard mini flat in an estate! Oluomo .. Read more ,,0 beds0 baths0 Toilets
Adekunle Alagomeji Yaba Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 12 Sep 2022 ", FOR RENT: Lovely .. Read more ,Serviced,0 beds0 baths2 Toilets
Ajao Estate Oshodi Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 26 Sep 2022 "," FOR RENT: The 2 bedroom flat ensuite duplex Ajao Estate, Lagos. fully Furnished 4 peop.. Read more ",,0 beds0 baths0 Toilets
7up Alausa Ikeja Lagos,"45,000,000/year","  Updated 14 Feb 2023, Added 23 Jun 2022 "," FOR RENT: LEASE acres of land 4 acres A 4 acres warehouse with a warehouse on it, on.. Read more ",,0 beds0 baths0 Toilets
Ifako Gbagada Gbagada Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 04 Feb 2023 ", FOR RENT: Newly built minflat with p o p finish water system fence around gated security 2.. Read more ,Newly Built,1 beds1 baths2 Toilets
Coker Road Ilupeju Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 31 Aug 2022 ", FOR RENT: Direct brief Office space to let at Taiwo Koya Street Ilupeju estate Lagos. .. Read more ,,0 beds1 baths1 Toilets
Oke Afa Isolo Lagos,"400,000,000","  Updated 19 Feb 2023, Added 08 Feb 2023 ", FOR SALE: *FILLING STATION* FOR sale @ *OKE AFA* ISOLO Ejigbo rd On *3 plots* .. Read more,,0 beds0 baths0 Toilets
Ayobo Ipaja Lagos,"800,000/year","  Updated 14 Feb 2023, Added 13 Jul 2022 "," FOR RENT: Lovely built 4bedroom flat, in a full plot, ensuite, with wardrobes, close to th.. Read more ",,0 beds0 baths0 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 30 Jan 2023 "," FOR RENT: Tolet 2 bedroom flat 1.5m Tiles, 3 toilet magodo gra harmony.. Read more ",Furnished,2 beds3 baths3 Toilets
Omole Phase 1 Ojodu Lagos,"6,000,000/year","  Updated 14 Feb 2023, Added 01 Aug 2022 "," FOR RENT: Very clean 5 bedroom detached duplex in omole1 for letting,6m(2years).. Read more ",,0 beds0 baths0 Toilets
Medina Gbagada Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 05 Jan 2023 ", FOR RENT: *Fresh Letting* Newly built n nicely finished *serviced* 4 bedrooms terrace.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Olokonla Ajah Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Luxury 4 Bedroom Fully Detached Duplex in an Estate Features +Spacious Garag.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Sangotedo Ajah Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 30 Aug 2022 ", FOR RENT: Shop close to the Express **Video and Pictures available Size: Over 25sqm.. Read more ,,0 beds0 baths1 Toilets
Ojodu Lagos,"4,000,000","  Updated 14 Feb 2023, Added 22 Aug 2022 ", FOR RENT: T_2Semi Direct Brief To Let 5bedroom Duplex Detached all Rooms Ensuite .. Read more ,,0 beds0 baths0 Toilets
Yakoyo Alagbole Ojodu Lagos,"700,000/year","  Updated 14 Feb 2023, Added 05 Feb 2023 ", FOR RENT: New update Now available for letting 3nos 2 bedrooms flats and 2nos miniflats.. Read more ,,2 beds2 baths3 Toilets
Fagba Iju Lagos,"28,000/year","  Updated 14 Feb 2023, Added 05 Aug 2022 ", FOR RENT: EXOTIC ROOM SELF CONTAIN @ ADISA COKER STREET OF OBAWOLE 280K JUST A LINK.. Read more ,Newly Built,0 beds0 baths0 Toilets
Off Freedom Way Lekki Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 07 Feb 2023 ", FOR RENT: Location: Lekki phase 1 Luxury 3 bedroom all rooms en-suite apartment Ful.. Read more ,,3 beds3 baths4 Toilets
Osapa London Lekki Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 22 Jan 2023 ", FOR RENT: Magnificent 2 Bedroom Flat Apartment With Modern Facilities Equipped In A Gated .. Read more ,,2 beds2 baths3 Toilets
