Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Magodo Gra Phase 1 Ojodu Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 12 Feb 2023 ", FOR RENT: Spacious Two bedrooms flat for rent at magodo isheri. All rooms en-suite Down.. Read more ,,2 beds2 baths3 Toilets
Omole Phase 2 Ojodu Lagos,"750,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: TO LET : A ROOM SELF TO LET AT OMOLE PHASE 2 VERY GOOD LOCATION COOPERATE CLIENT.. Read more ,,1 beds1 baths1 Toilets
Off Tf Kuboye Lekki Phase 1 Lekki Lagos,"6,000,000/year","  Updated 14 Feb 2023, Added 04 Feb 2023 ", FOR RENT: *SEMI DIRECT BRIEF* *5 BEDROOM TERRACE DUPLEX (SELF SERVICED)* *PURPOSES .. Read more ,,5 beds5 baths6 Toilets
Chevron Lekki Lagos,"3,700,000/year","  Updated 14 Feb 2023, Added 30 Jan 2023 ", FOR RENT: *APARTMENTS FOR RENT - ORCHID ROAD LEKKI Newly built 2 BEDROOM Apartment- N3... Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Ikate Lekki Lagos,"7,000,000/year","  Updated 14 Feb 2023, Added 28 Jan 2023 ", FOR RENT: Brand New Executive 3 Bedroom Flat Apartments All Room en-suite with Modern inte.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Salem Ikate Lekki Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 12 May 2022 ", FOR RENT: Spacious 4 Bedroom Terrace Duplex With a BQ at Salem Ikate. Rent 5m... Agen.. Read more ,,0 beds0 baths0 Toilets
Beachwood Estate Lakowe Ajah Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 05 Feb 2023 ", FOR RENT: Brand New Lovely 3 Bedroom Bungalow. All Room en-suite with Modern interior fitt.. Read more ,Newly Built,3 beds3 baths4 Toilets
(in An Estate) Maryland Lagos,"1,100,000,000","  Updated 18 Feb 2023, Added 17 Feb 2023 ", FOR SALE: FOR SALE!!! 70% COMPLETED LUXURY BUILT 6BEDROOM MANSION!!! .. Read more,Newly Built,6 beds7 baths7 Toilets
Adeniyi Jones Ikeja Lagos,"110,000,000/year","  Updated 14 Feb 2023, Added 06 Feb 2023 "," FOR RENT: *JUST OUT SUPER LUXURY FLATS FOR SALE _(Off Adeniyi Jones Avenue, Ikeja)_ 4 o.. Read more ",Newly Built,3 beds3 baths4 Toilets
Ikota Lekki Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 04 Feb 2023 "," FOR RENT: Serviced 4 Bedroom Semi-detached Duplex Rent: N3,500,000 Agency: 10% Leg.. Read more ",Serviced,4 beds4 baths5 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 30 Jan 2023 ", FOR RENT: 5 bedroom detached duplex with BQ Exquisite interior @ Magodo isheri gra #5m 2yr.. Read more ,,5 beds5 baths6 Toilets
Off Isaac John Street Ikeja Gra Ikeja Lagos,"8,500,000/year","  Updated 14 Feb 2023, Added 28 Jan 2023 ", FOR RENT: Available for rent at ikejs gra its a 5bedrooms detached bungalow for commercial.. Read more ,,5 beds5 baths6 Toilets
Oke Ira Ogba Lagos,"900,000/year","  Updated 14 Feb 2023, Added 31 Dec 2022 "," FOR RENT: Comfortable and Neat 2 Bedroom Flat Apartment With All Round Tiles, Prepaid Mete.. Read more ",,2 beds0 baths0 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"2,200,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 ", FOR RENT: TO LET STANDARD 3 BEDROOM FLAT AT MAGODO PHASE ONE OJODU RENT 2.2M PER ANNUM .. Read more ,,3 beds3 baths3 Toilets
Oke Ira Ogba Lagos,"400,000/year","  Updated 14 Feb 2023, Added 20 Jan 2023 ", FOR RENT: Room self contained at ogba oke ira going for 400k.. Read more ,,1 beds1 baths1 Toilets
Lekki Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 12 Jan 2023 "," FOR RENT: Executive, Well spacious Mini Flat Apartments at Lekki Phase 1 Rent #3,000,00.. Read more ",Newly Built,1 beds1 baths2 Toilets
Chevron Lekki Lagos,"3,200,000/year","  Updated 14 Feb 2023, Added 30 Jan 2023 ", FOR RENT: *APARTMENTS FOR RENT - ORCHID ROAD LEKKI Newly built 2 BEDROOM Apartment- N3... Read more ,ServicedNewly Built,2 beds2 baths3 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"500,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 ", FOR RENT: TO LET A STANDARD ROOM SELF CONTAIN AT MAGODO PHASE ONE BERGER RENT 500K PER A.. Read more ,,0 beds0 baths0 Toilets
Oral Estate Lekki Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 06 Feb 2023 ", FOR RENT: *For Rent in Oral Estate A Newly built fully Serviced & Well Spacious Ensuit.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Olowora Ojodu Lagos,"1,600,000/year","  Updated 14 Feb 2023, Added 20 Jan 2023 "," FOR RENT: Lovely 2 bedroom flat at Olowora. All rooms en-suits, upstairs available. Rent: .. Read more ",,2 beds2 baths3 Toilets
Magodo Shangisha Alausa Ikeja Lagos,"9,000,000/year","  Updated 14 Feb 2023, Added 13 Nov 2022 ", FOR RENT: *TO LET: Brand New Executive 5bedroom Fully Detached Duplex with BQ at Magod.. Read more ,Newly Built,5 beds5 baths5 Toilets
Agungi Lekki Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 17 Jan 2023 ", FOR RENT: SERVICED 2 BEDROOM PENTHOUSE APARTMENT WITH FOUR (4) UNITS OF TWO (2) HORSEPOWER.. Read more ,Serviced,2 beds2 baths3 Toilets
Lekki Phase 1 Lekki Lagos,"10,000,000/year","  Updated 14 Feb 2023, Added 27 Nov 2022 ", FOR RENT: To let 4 bedroom duplex with 2 rooms bq lekki phase 1 Rent 10m Agency 10 Legal.. Read more ,Newly Built,4 beds4 baths5 Toilets
Jakande Lekki Lagos,"2,100,000/year","  Updated 14 Feb 2023, Added 31 Dec 2022 "," FOR RENT: Executive and Fresh 2 Bedroom Flat Apartment With All Round Tiles,Ensuite, Prepa.. Read more ",,2 beds0 baths0 Toilets
On The Road Bode Thomas Surulere Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 07 May 2022 ", FOR RENT: Shop small size facing the busy Road on Bode Thomas Surulere Price: 1.5m for .. Read more ,, beds baths Toilets
Lekki Phase 1 Lekki Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 ", FOR RENT: Magnificent and Gloomy Mini Flat With Modern Facilities Equipped In A Gated Comp.. Read more ,,1 beds0 baths0 Toilets
Aboru Iyana Ipaja Abule Egba Lagos,"800,000/year","  Updated 14 Feb 2023, Added 09 Feb 2023 ", FOR RENT: Executive Modern Newly Built 2 Bedroom Flat In A Serene And Secured Environment .. Read more ,FurnishedNewly Built,2 beds3 baths3 Toilets
Thomas Estate Ajah Lagos,"500,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 ", FOR RENT: *FRESH OUT:* *TO LET IN THOMAS ESTATE AJAH* *NEWLY RENOVATED HOUSE MASSI.. Read more ,Newly Built,1 beds1 baths2 Toilets
Osapa London Lekki Lagos,"4,000,000/year","  Updated 16 Feb 2023, Added 04 Jan 2023 ", FOR RENT: Luxury 4 Bedroom duplex available for rent at Osapa Lekki Lagos. Features: A.. Read more,Newly Built,4 beds4 baths5 Toilets
Off Alpha Beach Road Igbo Efon Lekki Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 11 Feb 2023 "," FOR RENT: Banana Island Apartment 2 3bedroom House Rent 1Yr: 2,500,000 Le.. Read more ",,3 beds3 baths4 Toilets
Ado Ajah Lagos,"800,000/year","  Updated 14 Feb 2023, Added 13 Jan 2023 ", FOR RENT: Brand new mini flat Has a spacious compound. Location-Infinity Estate Ado R.. Read more ,Newly Built,1 beds1 baths2 Toilets
Ikate Lekki Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 12 Jan 2023 ", FOR RENT: Newly Built Executive Mini Flat Apartments. Location: Ikate Price:#2.5m p.. Read more ,Newly Built,1 beds1 baths2 Toilets
Meiran Abule Egba Lagos,"600,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Executive Modern Newly Built 2 Bedroom Flat In A Serene And Secured Environment .. Read more ,FurnishedNewly Built,2 beds2 baths2 Toilets
Idado Lekki Lagos,"1,400,000/year","  Updated 14 Feb 2023, Added 18 Jan 2023 "," FOR RENT: Nice and Spacious 2 bedroom flat Location; Idado, Lekki Rent: 1,400,000 .. Read more ",,2 beds2 baths2 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"2,200,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 ", FOR RENT: TO LET EXECUTIVE 2 BEDROOM FLAT AT MAGODO PHASE ONE RENT 2.2M PER ANNUM AGEN.. Read more ,,2 beds2 baths2 Toilets
Olowora Ojodu Lagos,"2,200,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 "," FOR RENT: Newly built 2 bedroom flat Apartments, All Room en-suite with Modern interior pi.. Read more ",Newly Built,2 beds2 baths3 Toilets
"Casa Massa 1, 8, Kazeem Abogun Street, Off Alpha Beach Road, New Road Busstop, Eti Osa, Le Lekki Lagos","850,000/year","  Updated 14 Feb 2023, Added 18 Nov 2022 "," FOR RENT: Size of unit - Studio Apartment (A2) Location: Casa Massa 1, 8, Kazeem Abogun.. Read more ",,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"6,000,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 ", FOR RENT: *Well nice and standard 5-bedroom duplex that’s very spacious and well built. Al.. Read more ,,5 beds5 baths6 Toilets
Precisely Pedro Phase 1 Gbagada Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 01 Jan 2023 ", FOR RENT: Fresh letting A newly renovated 2 bedroom flat in with modern facilities 1.3.. Read more ,,2 beds2 baths3 Toilets
Abule Oja Yaba Lagos,"600,000/year","  Updated 14 Feb 2023, Added 10 Feb 2023 ", FOR RENT: Flat / Apartment for rent Abule-Oja Yaba Lagos.. Read more ,,0 beds0 baths0 Toilets
Lekki Scheme 2. Along Abraham Adesanya/ Ogombo Road Lekki Scheme 2 Ajah Lagos,"800,000/year","  Updated 14 Feb 2023, Added 19 Jan 2023 ", FOR RENT: TO LET* A very executive spacious Mini Flat apartment with wardrobe and pop .. Read more ,Newly Built,1 beds1 baths2 Toilets
Abiola Farm Estate Ayobo Ipaja Lagos,"700,000/year","  Updated 14 Feb 2023, Added 30 Dec 2022 ", FOR RENT: Brand New 2 Bedroom Flat Apartments All Room en-suite with Modern interior fitti.. Read more ,Newly Built,2 beds2 baths3 Toilets
Plantinum Way Jakande Lekki Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 02 Jan 2023 "," FOR RENT: Spacious 2-bedroom apartment @ Platinum way Jakande, Lekki for rent. Rent: N2.. Read more ",,2 beds2 baths2 Toilets
Shapati Off Lekki Epe Expressway Ajah Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 07 Jul 2022 "," FOR RENT: OPEN SPACE FOR LEASE Facing the expressway suitable for car sales, car was.. Read more ",,0 beds0 baths0 Toilets
Cctv Estate Ipaja Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Tastefully finished Newly renovated 2 units of 3 bedroom flat en-suite with the .. Read more ,,3 beds0 baths0 Toilets
Alagomeji Sabo Yaba Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 27 Sep 2022 "," FOR RENT: Nice mini-flat at ALAGOMEJI SABO YABA LAGOS with POP, screeded wall kitchen cabi.. Read more ",,0 beds0 baths0 Toilets
Chevy View Estate Chevron Lekki Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 24 Jan 2023 "," FOR RENT: A studio apartment in a duplex for rent Chevy View Estate, Lekki. Rent N1.2m pe.. Read more ",Serviced,1 beds0 baths0 Toilets
Onatana Close Ikoyi Lagos,"15,000,000/year","  Updated 14 Feb 2023, Added 17 Jan 2023 ", FOR RENT: Executive spacious 3 bedroom apartment newly built on 4th floor with a spacious .. Read more ,FurnishedServicedNewly Built,3 beds3 baths4 Toilets
Gbetu Awoyaya Ajah Lagos,"10,000,000/year","  Updated 14 Feb 2023, Added 06 Nov 2022 ", FOR RENT: Warehouse for sale or lease Size=3000sqm Sale price =150m Lease price=10m pe.. Read more ,,0 beds0 baths0 Toilets
Magodo Gra Phase 2 Kosofe/ikosi Lagos,"128,000,000","  Updated 19 Feb 2023, Added 19 Sep 2022 ", FOR SALE: TASTEFULLY FINISHED 5 BEDROOM SEMI-DETACHED DUPLEX IN A SERENE ESTATE AT MA.. Read more,, beds baths Toilets
Lekki Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 03 Feb 2023 ", FOR RENT: NOW LETTING 4 Bedroom Terrace Duplex *Features - Chandelier - Pop ceil.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Ikate Lekki Lagos,"5,500,000/year","  Updated 14 Feb 2023, Added 12 Jan 2023 ", FOR RENT: Kamrealty Brief To Let: Luxury fully finished 4 Bedroom terrace duplex w.. Read more ,Serviced,4 beds4 baths5 Toilets
Ikate Lekki Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 09 Jan 2023 ", FOR RENT: AVAILABLE FOR RENT!! 4 bedroom terrace duplex at Ikate. serviced and comes.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Abraham Adesanya Ajah Lagos,"700,000/year","  Updated 14 Feb 2023, Added 03 Aug 2022 ", FOR RENT: HFP EASTLINE shopping complex. Price:700 thousand naira Agency:10% Legal:10%.. Read more ,,0 beds0 baths0 Toilets
Shaki Crescent Aguda Surulere Lagos,"1,800,000/year","  Updated 14 Feb 2023, Added 28 Jan 2023 "," FOR RENT: *Just Out??* Exquisitely finished, standard and spacious 2 bedroom flat down.. Read more ",Newly Built,2 beds3 baths3 Toilets
Ogudu Gra Ogudu Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 28 Jan 2023 ", FOR RENT: Renovated 3 bedroom flat with a room bq in a serene environment at OGUDU GRA.. Read more ,,0 beds0 baths0 Toilets
Onipanu Shomolu Lagos,"900,000/year","  Updated 14 Feb 2023, Added 28 Jan 2023 "," FOR RENT: *To Let* A Very Lovely and Spacious Miniflat ; Upstairs, Personal Balcony .. Read more ",Newly Built,1 beds2 baths2 Toilets
Akoka Yaba Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 28 Jan 2023 ", FOR RENT: Newly built Executive Spacious & Standard 5 Bedrooms fully detached house for re.. Read more ,Newly Built,5 beds6 baths6 Toilets
Banana Island Ikoyi Lagos,600/sqm,"  Updated 14 Feb 2023, Added 05 Apr 2022 ", FOR RENT: The development is a twin tower office building comprising an 11-story tower wit.. Read more ,, beds baths Toilets
Marina Lagos Island Lagos,"6,200,000/year","  Updated 14 Feb 2023, Added 03 Nov 2022 ", FOR RENT: 4 New Passenger lifts Car lifts Ample parking Unrivalled views across the Mar.. Read more ,Serviced, beds baths Toilets
Alagomeji Yaba Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 30 Jan 2023 "," FOR RENT: *To-Let 5 Bedroom fully Detached, with a massive compound, 2 rooms Bq, Big Kitc.. Read more ",,5 beds6 baths6 Toilets
Palmgroove Shomolu Lagos,"800,000/year","  Updated 14 Feb 2023, Added 28 Jan 2023 ", FOR RENT: *To Let* A Newly Built Miniflat @ Palmgroove Lagos. Easy access to Ikorodu Ro.. Read more ,Newly Built,1 beds0 baths0 Toilets
Graceland Estate Amuwo Odofin Amuwo Odofin Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 29 Jan 2023 ", FOR RENT: Newly built with surveillance camera and swimming pool. An ample parking space i.. Read more ,Newly Built,2 beds3 baths3 Toilets
Iwaya Yaba Lagos,"450,000/year","  Updated 14 Feb 2023, Added 27 Jan 2023 "," FOR RENT: Decent, standard neatly used decent Self con in IWAYA ONIKE, comes with personal.. Read more ",,0 beds0 baths0 Toilets
Alapere Kosofe Ikosi Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 10 Jan 2023 ", FOR RENT: Just out Newly renovated 2bedroom flat for rent at alapere Price 1.3 per ann.. Read more ,,2 beds3 baths3 Toilets
Victoria Island Lagos,"6,000,000/year","  Updated 14 Feb 2023, Added 13 Jan 2023 ", FOR RENT: luxuryhomes_rentalservice FOR RENT 3 BEDROOM APARTMENT Location: Victoria.. Read more ,Serviced,3 beds3 baths4 Toilets
Osapa London Lekki Lagos,"1,700,000/year","  Updated 14 Feb 2023, Added 10 Feb 2023 ", FOR RENT: A spacious room in a shared duplex with swimming pool in Osapa London Lekki Ren.. Read more ,ServicedNewly Built,0 beds0 baths0 Toilets
Abule Oja Yaba Lagos,"600,000/year","  Updated 14 Feb 2023, Added 17 Oct 2022 ", FOR RENT: Executive room self contain at Abule Oja Rent: 400k Agency: 100k Legal:.. Read more ,Newly Built,0 beds0 baths0 Toilets
Lekki Lagos,"6,500,000/year","  Updated 14 Feb 2023, Added 12 Jan 2023 ", FOR RENT: rent_islandhouses A decent 4 bedroom terrace available for rent in a serene .. Read more ,,4 beds4 baths5 Toilets
Adifase Street Shomolu Lagos,"500,000/year","  Updated 14 Feb 2023, Added 11 Oct 2022 ", FOR RENT: Standard Roomself contain at ADIFASE STREET SHOMOLU with *Wardrobe and Kitchen c.. Read more ,,0 beds0 baths0 Toilets
Ladilak Shomolu Lagos,"800,000/year","  Updated 14 Feb 2023, Added 22 Sep 2022 "," FOR RENT: Decent room-self contain at Ladilak miniflat 800/700k per annum, T/P: 1.1/1.. Read more ",,0 beds0 baths0 Toilets
Ologolo Lekki Lagos,"2,800,000/year","  Updated 14 Feb 2023, Added 15 Dec 2022 ", FOR RENT: 2 bedroom flat for rent at ologolo Rent N2.8m Service charge N600k Cau.. Read more ,ServicedNewly Built,2 beds2 baths3 Toilets
Green Estate Amuwo Odofin Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 30 Jan 2023 "," FOR RENT: Newly built with prepaid meter and Generator house, fully gated with a security .. Read more ",Newly Built,2 beds3 baths3 Toilets
Graceland Estate Green Estate Amuwo Odofin Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 29 Jan 2023 "," FOR RENT: Newly built with Gen house, gated, interlock, water and electricity .. Read more ",Newly Built,3 beds3 baths3 Toilets
Osapa London Lekki Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 08 Feb 2023 ", FOR RENT: 4 BRM Semi detached House is available for rent. Location: In a serviced se.. Read more ,Serviced,4 beds5 baths5 Toilets
Oniru Victoria Island Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 ", FOR RENT: FOR LEASE IN ONIRU 2 BEDROOM FLAT (SELF SERVICE) FOR RENT IN ONIRU. Rent:.. Read more ,Newly Built,2 beds2 baths3 Toilets
Chevron Lekki Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 19 Jan 2023 "," FOR RENT: 4 BEDROOM TERRACE DUPLEX FOR RENT Location: Chevron, Lagos Rental price : 4M.. Read more ",ServicedNewly Built,4 beds4 baths5 Toilets
Ameen Street Abule Oja Yaba Abule Oja Yaba Lagos,"1,100,000/year","  Updated 14 Feb 2023, Added 21 Sep 2022 ", FOR RENT: Standard 2bedroom upstairs at AMEEN STREET ABULE OJA YABA Rent: 1.1m one yea.. Read more ,,0 beds0 baths0 Toilets
Sangotedo Ajah Lagos,"900,000/year","  Updated 14 Feb 2023, Added 11 Dec 2022 ", FOR RENT: 2 bedroom Flat / Apartment for rent Sangotedo Ajah Lagos.. Read more ,,2 beds2 baths3 Toilets
Mayfair Gardens Shopping Centre Eputu Ibeju Lekki Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 09 May 2022 "," FOR RENT: Shop for rent at Mayfair garden shopping mall,it is facing the Lekki-Epe Express.. Read more ",,0 beds0 baths0 Toilets
Obanikoro Shomolu Lagos,"900,000/year","  Updated 14 Feb 2023, Added 06 Sep 2022 "," FOR RENT: A decent mini 2bedroom at OBANIKORO AREA, pay a packing but no car park Rent:.. Read more ",,0 beds0 baths0 Toilets
Parkview Estate Ikoyi Lagos,"10,000,000/year","  Updated 19 Feb 2023, Added 08 Feb 2023 ", FOR RENT: FOR RENT: Nicely Finished & Serviced 3 Bedroom Terrace House with Boy's Quarter .. Read more,Serviced,3 beds3 baths4 Toilets
Iwaya Onike Onike Yaba Lagos,"500,000/year","  Updated 14 Feb 2023, Added 04 Sep 2022 "," FOR RENT: Newly built standard spacious selfcon at IWAYA ONIKE, very spacious with car par.. Read more ",Newly Built,0 beds0 baths0 Toilets
"Soji Oshodi St, Pedro Shomolu Lagos","400,000/year","  Updated 14 Feb 2023, Added 03 Aug 2022 ", FOR RENT: A *Room in a flat* with person toilet (ensuit) in a 2bed room flat at SOJI OSHOD.. Read more ,,0 beds1 baths1 Toilets
Onabola Str. Off Pedro Rd Shomolu Lagos,"650,000/year","  Updated 14 Feb 2023, Added 02 Aug 2022 "," FOR RENT: Mini 2bedroom at ONABOLA STR. OFF PEDRO RD. borehole water, all round tiled, .. Read more ",,0 beds0 baths0 Toilets
Ogunleye Street Ilaje Bariga Lagos,"700,000/year","  Updated 14 Feb 2023, Added 01 Aug 2022 "," FOR RENT: Standard, spacious mini flat along OGUNLEYE STREET ILAJE Rent: 700k per annu.. Read more ",,0 beds0 baths0 Toilets
Mews Estate Agungi Lekki Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 05 Dec 2022 ", FOR RENT: TO LET Very spacious serviced master's bedroom with a private kitchen. Loc.. Read more ,Serviced,0 beds0 baths0 Toilets
Folagoro Fola Agoro Yaba Lagos,"900,000/year","  Updated 14 Feb 2023, Added 27 Jul 2022 ", FOR RENT: Exquisitely finished decent n standard Mini flat iwith 2 toilet and bath and PO.. Read more ,,0 beds2 baths2 Toilets
Yaba Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 04 Dec 2022 ", FOR RENT: MINI FLAT FOR RENT IN YABA Executive exquisitely finished new UK open kitchen S.. Read more ,,0 beds0 baths0 Toilets
Bola Street Ebute Metta Yaba Lagos,"750,000/year","  Updated 14 Feb 2023, Added 13 Jul 2022 ", FOR RENT: Miniflat at BOLA STR. EBUTE-METTA EAST upstairs. Rent: 750k a year ... Read more ,Newly Built,0 beds0 baths0 Toilets
Aderamaja Onike Yaba Lagos,"700,000/year","  Updated 14 Feb 2023, Added 07 Jul 2022 ", FOR RENT: Very nice Mini flat downstairs in ONIKE YABA very quiet street Rent: 700k Dow.. Read more ,,0 beds0 baths0 Toilets
"Off Gbangbala Road, Ikate, Lekki, Lagos (close To Primewater, Freedom Way, Palace) Ikate Lekki Lagos","70,000,000","  Updated 19 Feb 2023, Added 18 Nov 2022 "," FOR SALE: THE CELLO Luxury 2 Bedroom Apartments with a Room BQ, Rooftop Lounge and Gymnas.. Read more",Serviced,2 beds2 baths3 Toilets
