Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Main Elemoro Peninsula Bogije Town Eputu Ibeju Lekki Lagos,"1,500,000/year","  Updated 17 Feb 2023, Added 05 Feb 2023 ", FOR RENT: SUPER CLASSIC DUPLEX TOP NOTCH FINISHING VERY SPACIOUS COMPOUND BEST OPTION FACI.. Read more ,FurnishedNewly Built,4 beds4 baths5 Toilets
Main Igbojia Town Road Alatise Ibeju Lekki Lagos,"500,000/year","  Updated 17 Feb 2023, Added 05 Feb 2023 ", FOR RENT: LUXURY MINIFLAT TOP NOTCH FINISHING RENT FEE 500K AGENT FEE 50K LEGAL FEE 50K.. Read more ,Furnished,1 beds1 baths2 Toilets
Main Igbojia Town Road Alatise Ibeju Lekki Lagos,"500,000/year","  Updated 17 Feb 2023, Added 05 Feb 2023 ", FOR RENT: LUXURY 2 BEDROOM APARTMENT RENT FEE 500K AGENT FEE 50K LEGAL FEE 50K CAUTION.. Read more ,Furnished,2 beds2 baths3 Toilets
Chevron Lekki Lagos,"3,000,000/year","  Updated 17 Feb 2023, Added 06 Feb 2023 ", FOR RENT: *DIRECT BRIEF IN AN ESTATE NEWROAD OPPOSITE CHEVRON 3 BRM 3m Refundable .. Read more ,FurnishedNewly Built,4 beds4 baths5 Toilets
Sangotedo Ajah Lagos,"2,000,000/year","  Updated 17 Feb 2023, Added 06 Feb 2023 "," FOR RENT: 3 bedroom downstairs flat All rooms are en-suite with water heater *5 ACs, 2 i.. Read more ",Furnished,3 beds3 baths4 Toilets
Bode Thomas Surulere Bode Thomas Surulere Lagos,"1,500,000/year",  Added 17 Feb 2023 , FOR RENT: Renovated Two bedroom flat with two toilets and bathrooms directly on Bode Thoma.. Read more ,,2 beds2 baths2 Toilets
Fagbinle Estate Isheri Ijegun Bucknor Isolo Lagos,"450,000/year","  Updated 17 Feb 2023, Added 09 Jan 2023 ", FOR RENT: Newly built mini flat at fagbinle estate Isheri ijegun up N500k and down 450k. P.. Read more ,Newly Built,1 beds1 baths1 Toilets
Transformer Bucknor Estate. Bucknor Isolo Lagos,"1,100,000/year","  Updated 17 Feb 2023, Added 10 Jan 2023 ", FOR RENT: 2 bedroom Flat / Apartment for rent Transformer Bucknor Estate. Bucknor Isolo La.. Read more ,Newly Built,2 beds2 baths3 Toilets
I.k.j Bus Stop Bucknor Estate. Bucknor Isolo Lagos,"900,000/year","  Updated 17 Feb 2023, Added 05 Feb 2023 "," FOR RENT: Newly built Luxury 3 bedroom all rooms ensuits, has 2 sitting rooms, and all 3 r.. Read more ",Newly Built,3 beds3 baths3 Toilets
Ikota Gra Ikota Lekki Lagos,"3,500,000/year","  Updated 18 Feb 2023, Added 07 Dec 2022 ", FOR RENT: Luxury 4 Bedroom Duplex available for rent at Ikota GRA Lekki Lagos. Features.. Read more,,4 beds4 baths5 Toilets
Bucknor Isolo Lagos,"850,000/year","  Updated 17 Feb 2023, Added 10 Feb 2023 "," FOR RENT: Newly built 2 bedroom all rooms ensuits upstairs 900k and downstairs 850k, just .. Read more ",Newly Built,2 beds2 baths3 Toilets
Off Bode Thomas Bode Thomas Surulere Lagos,"2,500,000/year",  Added 17 Feb 2023 , FOR RENT: New house Two bedroom flat all ensuit with a guest off Bode Thomas Surulere P.. Read more ,,2 beds3 baths3 Toilets
Ikoyi Lagos,"15,000,000/year","  Updated 17 Feb 2023, Added 03 Feb 2023 ", FOR RENT: This is a spacious 4 bedroom terrace house with a room bq All the rooms are ens.. Read more ,Serviced,4 beds4 baths5 Toilets
Abulegba Oko Oba Agege Lagos,"900,000/year",  Added 17 Feb 2023 ," FOR RENT: Very beautiful 3bedroon flat all ensuite, guest toilets, finished with POP, kitc.. Read more ",, beds baths Toilets
Okeira Ajayi Road Ogba Lagos,"3,500,000","  Updated 17 Feb 2023, Added 17 Feb 2023 ", FOR RENT: 4bedroom duplex at ayanleye street Price : 3.5m at Okeira Ogba kngfb... Read more ,,4 beds baths Toilets
Onike Yaba Lagos,"700,000/year",  Added 17 Feb 2023 ," FOR RENT: A Spacious Room Self Contain At Onike Yaba, Comes With Air Conditioner And Wored.. Read more ",,1 beds1 baths1 Toilets
Awoyaya Ibeju Lekki Lagos,"1,200,000/year",  Added 17 Feb 2023 , FOR RENT: Lovely Built 3 Bedroom Apartment available for rent . - **All room en-suite *.. Read more ,Newly Built,3 beds3 baths4 Toilets
Haruna Ogba Lagos,"1,400,000/year",  Added 17 Feb 2023 , FOR RENT: Just Out Now A very big spacious 3bedroom flat all round tiles 3t3b at Apostle .. Read more ,Newly Built,3 beds3 baths3 Toilets
In Gated Community Soluyi Gbagada Lagos,"3,500,000",  Added 17 Feb 2023 , FOR RENT: Newly built n nicely finished 3 bedrooms terraced duplex with maids room 2 occup.. Read more ,Newly Built,3 beds3 baths4 Toilets
Ikota Gra Ikota Lekki Lagos,"3,500,000/year","  Updated 18 Feb 2023, Added 07 Dec 2022 ", FOR RENT: Luxury 4 Bedroom Duplex available for rent at Ikota GRA Lekki Lagos. Features.. Read more,,4 beds4 baths5 Toilets
Abiodun Ojodu Lagos,"750,000/year","  Updated 17 Feb 2023, Added 17 Feb 2023 ", FOR RENT: TO-LET?? Spacious miniflat with pop and 2 toilet *@ ojodu Abiodun* Price: @7.. Read more ,,2 beds2 baths2 Toilets
Abulegba Fagba Oko Oba Agege Lagos,"800,000/year","  Updated 17 Feb 2023, Added 16 Feb 2023 ", FOR RENT: Newly built Lovely 2 bedroom flat at new oko aba abulegba with pop finishing up.. Read more ,Newly Built,2 beds1 baths1 Toilets
Off Ajiran Road Agungi Lekki Lagos,"1,300,000",  Added 17 Feb 2023 , FOR RENT: The rent is 1.3m service charge 120k caution 130k agent and agreement 260.. Read more ,,1 beds1 baths1 Toilets
Majek Sangotedo Ajah Lagos,"600,000",  Added 17 Feb 2023 , FOR RENT: A room self contain for rent in an estate at majek upstairs 600k per anum total .. Read more ,FurnishedNewly Built,1 beds1 baths1 Toilets
Palmgroove Shomolu Lagos,"500,000/year",  Added 17 Feb 2023 , FOR RENT: If u are interested please this number 08182073205 08123438944 name prince.. Read more ,, beds1 baths1 Toilets
The Property Located Off Banana Island Road Banana Island Ikoyi Lagos,"12,000,000/year",  Added 17 Feb 2023 ," FOR RENT: 3 BEDROOM APARTMENT FOR RENT !!! Location:?? Ikoyi, Lagos Nigeria Price: .. Read more ",ServicedNewly Built,3 beds3 baths4 Toilets
Off Gerald Road Gerard Road Ikoyi Lagos,"12,000,000/year",  Added 17 Feb 2023 , FOR RENT: A beautiful and luxurious Apartment building on Gerard Road in Ikoyi. This house.. Read more ,Serviced,3 beds3 baths4 Toilets
Ojodu Berger Ojodu Lagos,"5,000,000/year",  Added 17 Feb 2023 , FOR RENT: Open hall office space Size : 250 sqm 2 rest rooms Upstairs Gated. Car park .. Read more ,, beds baths2 Toilets
Off Gerald Road Old Ikoyi Ikoyi Lagos,"12,000,000/year",  Added 17 Feb 2023 , FOR RENT: A beautiful and luxurious Apartment building on Gerard Road in Ikoyi. This house.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Soluyi Gbagada Lagos,"1,200,000","  Updated 17 Feb 2023, Added 17 Feb 2023 ", FOR RENT: ?????? Newly built 2 units 2 bedrooms up n ground flats both rooms ensuite wi.. Read more ,,2 beds2 baths3 Toilets
Nike Art Gallery Ikate Ikate Lekki Lagos,"1,600,000",  Added 17 Feb 2023 , FOR RENT: *NEWLY BUILT SPACIOUS ROOM WITH NICE WALLDROPE IN A 3BED DUPLEX IN A SECURED ES.. Read more ,,1 beds1 baths1 Toilets
Ikota Gra Ikota Lekki Lagos,"3,500,000/year","  Updated 18 Feb 2023, Added 07 Dec 2022 ", FOR RENT: Luxury 4 Bedroom Duplex available for rent at Ikota GRA Lekki Lagos. Features.. Read more,,4 beds4 baths5 Toilets
Chevron Lekki Lagos,"3,650,000/year","  Updated 17 Feb 2023, Added 18 Dec 2022 ", FOR RENT: TO LET Fully serviced 2 & 3Bedroom flat with swimming pool and Gym together wit.. Read more ,ServicedNewly Built,2 beds2 baths3 Toilets
Osborne Foreshore Estate Ikoyi Lagos,"7,000,000/year","  Updated 17 Feb 2023, Added 02 Feb 2023 ", FOR RENT: FOR RENT SPACIOUS AND SERVICED 3 BEDROOM FLAT WITH A BQ Location: Osborne.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Idado Lekki Lagos,"5,500,000/year","  Updated 17 Feb 2023, Added 06 Feb 2023 ", FOR RENT: 5 Bedroom Terrace Duplex Available for Rent Rent: N5.5 million per annum .. Read more ,Newly Built,5 beds5 baths6 Toilets
Ologolo Lekki Lagos,"3,700,000/year","  Updated 17 Feb 2023, Added 09 Feb 2023 ", FOR RENT: A Tastefully and we'll Standard 2 bedroom flat with all Rooms en-suite with a Gu.. Read more ,Newly Built,2 beds2 baths3 Toilets
Alapere Kosofe Ikosi Lagos,"1,000,000/year","  Updated 17 Feb 2023, Added 09 Feb 2023 "," FOR RENT: A very clean and Big 3 bedroom flat with a Master bedroom + wardrobe,, the other.. Read more ",,3 beds2 baths3 Toilets
Ikeja Lagos,"10,000,000/year","  Updated 17 Feb 2023, Added 10 Feb 2023 ", FOR RENT: A very clean 4bedroom Terrace Duplex with a BQ with all Rooms en-suite with a Gu.. Read more ,Serviced,4 beds4 baths5 Toilets
Ikota Lekki Lagos,"2,500,000/year","  Updated 17 Feb 2023, Added 13 Feb 2023 "," FOR RENT: *FOR RENT IN IKOTA,LEKKI* Newly built Two(2) Bedrooms Penthouse with an open .. Read more ",Newly Built,2 beds2 baths3 Toilets
Off Ajiran Road Agungi Lekki Lagos,"3,000,000/year","  Updated 17 Feb 2023, Added 13 Feb 2023 ", FOR RENT: *AVAILABLE FOR RENT* *Nice and Spacious 2 Bedroom Flat for Rent* (Upstairs) .. Read more ,Newly Built,2 beds2 baths3 Toilets
The Property Located In An Estate Ikate Lekki Lagos,"10,000,000/year","  Updated 17 Feb 2023, Added 13 Feb 2023 "," FOR RENT: 4 BEDROOM TERRACED DUPLEX FOR RENT Location: Ikate, Lagos Lagos Nigeria .. Read more ",ServicedNewly Built,4 beds4 baths5 Toilets
Lekki County Homes Ikota Lekki Lagos,"170,000,000","  Updated 15 Feb 2023, Added 27 Sep 2022 "," FOR SALE: 5 BEDROOM DETACHED HOME FOR SALE!!! Location: Ikota, Lekki Lagos Price: 170M.. Read more",ServicedNewly Built,5 beds5 baths6 Toilets
Behind Romay Garden Estate Lekki Phase 1 Lekki Lagos,"2,500,000/year","  Updated 17 Feb 2023, Added 15 Feb 2023 ", FOR RENT: Hot now 2.5 Rent Service charge 500k behind prime water garden lekki-phase-1.. Read more ,Serviced,1 beds1 baths2 Toilets
The Property Located At Ikate By Ilasan Ikate Lekki Lagos,"7,000,000/year","  Updated 17 Feb 2023, Added 15 Feb 2023 ", FOR RENT: THIS IS A 3 BEDROOM FULLY SERVICED APARTMENT FOR LEASE IKATE RENT: N7M .. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Soluyi Gbagada Lagos,"2,000,000/year",  Added 17 Feb 2023 ," FOR RENT: Decent 3 bedrooms up flat all rooms ensuite all tiled with POP, kitchen cabs n w.. Read more ",,2 beds2 baths3 Toilets
Oke Ira Ogba Lagos,"1,200,000/year",  Added 17 Feb 2023 , FOR RENT: 2 bedroom Flat / Apartment for rent Oke-Ira Ogba Lagos.. Read more ,,2 beds baths Toilets
Medina Estate Medina Gbagada Lagos,"4,500,000/year",  Added 17 Feb 2023 , FOR RENT: Newly built 4 bedrooms terraced duplex tiled POP with dinning area n big kitchen.. Read more ,,4 beds4 baths5 Toilets
Cement Close To Express Cement Agege Lagos,"1,100,000",  Added 17 Feb 2023 , FOR RENT: The is executive luxury new apartment. Kindly note that Owner of the property wa.. Read more ,, beds baths Toilets
Banana Island Ikoyi Lagos,"30,000,000/year","  Updated 17 Feb 2023, Added 14 Feb 2023 ", FOR RENT: *MAGNIFICENT LUXURY 4 BEDROOM FULLY DETACHED DUPLEX WITH BQ* - Modern Contemp.. Read more ,Newly Built,5 beds5 baths5 Toilets
Chevron Lekki Lagos,"1,600,000/year","  Updated 17 Feb 2023, Added 14 Feb 2023 "," FOR RENT: FOR LEASE (RENT) Speaking with mandae Serviced mini flat appartment, fitted with.. Read more ",Newly Built,1 beds2 baths2 Toilets
Majek Abijo Ajah Lagos,"700,000/year","  Updated 17 Feb 2023, Added 14 Feb 2023 ", FOR RENT: Room&parlor Self contain at majeki downstairs 700 k rent A&c 160 k No caution f.. Read more ,Serviced,1 beds1 baths2 Toilets
White Oak Estate Ologolo Ologolo Lekki Lagos,"7,000,000/year","  Updated 17 Feb 2023, Added 14 Feb 2023 "," FOR RENT: Furnished Four(4) Bedroom Semi-Detached House with 1-Room Boy’s Quarters, Solar .. Read more ",FurnishedServiced,4 beds4 baths5 Toilets
Ilasan Lekki Ilasan Lekki Lagos,"4,000,000/year","  Updated 17 Feb 2023, Added 17 Feb 2023 "," FOR RENT: 3 bedroom flat with a room bq Location ?? Ilasan, Lekki Lagos State ???? .. Read more ",Newly Built,3 beds4 baths4 Toilets
Thera Peace Zone Estate Sangotedo Ajah Lagos,"2,000,000/year",  Added 17 Feb 2023 , FOR RENT: Available Now! SARAH'S PARADISE APARTMENT Impeccable Brand New 2 Bedroom Fu.. Read more,FurnishedServicedNewly Built,2 beds2 baths3 Toilets
Eleganza Gardens Vgc Lekki Lagos,"2,000,000/year","  Updated 17 Feb 2023, Added 30 Jan 2023 ", FOR RENT: Spacious 2 Bedroom Apartment FOR RENT!!! Lovely 2 Bedroom flat ( UP and DOWN .. Read more ,,2 beds baths3 Toilets
Eleganza Gardens Vgc Lekki Lagos,"650,000/year","  Updated 17 Feb 2023, Added 14 Feb 2023 "," FOR RENT: -Studio Apartment(Self Contained) for rent at Eleganza Gardens(opp VGC), Lekki, .. Read more ",,1 beds1 baths1 Toilets
Off Benson Bus Stop Powerline Ikorodu Ikorodu Ikorodu Lagos,"4,000,000/year",  Added 17 Feb 2023 ," FOR RENT: Available for lease off Benson bus stop eyita ikorodu, its a two storey building.. Read more ",,3 beds3 baths3 Toilets
Medina Estate Gbagada Lagos,"2,500,000/year","  Updated 17 Feb 2023, Added 16 Feb 2023 ", FOR RENT: Very lovely 3 bed room ground floor with pop and dining area enough car in a ver.. Read more ,Newly Built,3 beds3 baths3 Toilets
Sosanya Gbagada Phase 2 Gbagada Lagos,"4,000,000/year","  Updated 17 Feb 2023, Added 13 Feb 2023 ", FOR RENT: 3 bedroom House for rent Sosanya Gbagada Phase 2 Gbagada Lagos.. Read more ,Newly Built,3 beds3 baths4 Toilets
Orchid Road Ikota Lekki Lagos,"6,500,000",  Added 17 Feb 2023 ," FOR RENT: 4 Bedroom Semi Detached Duplex For Rent Price: ?6,500,000 Caution: ?500,000 L.. Read more ",Newly Built,4 beds4 baths5 Toilets
Jubrila Street Ijeshatedo Surulere Ijesha Surulere Lagos,"600,000",  Added 17 Feb 2023 , FOR RENT: *DIRECT FROM MANDATE* *JUST OUT NOW* SWEET AND LOVELY MINI FLAT WITH SCRE.. Read more ,Serviced,1 beds1 baths1 Toilets
Ifako Gbagada Gbagada Lagos,"2,000,000","  Updated 17 Feb 2023, Added 17 Feb 2023 ", FOR RENT: New built Modern 6 units 3 bedrooms up n ground flats all rooms all tiled POP wa.. Read more ,Newly Built,3 beds3 baths4 Toilets
Idado Estate Idado Lekki Lagos,"2,700,000/year",  Added 17 Feb 2023 , FOR RENT: 3 bedroom flat for rent in Idado estate Rent 2.7m Service charge 120k Caut.. Read more ,Serviced,3 beds3 baths4 Toilets
Chevron Lekki Lagos,"104,000,000","  Updated 19 Feb 2023, Added 12 Jan 2023 ", FOR SALE: Self Serviced 4 bedroom semi-detached duplex with a bq Location: Chevy View E.. Read more,,4 beds4 baths5 Toilets
Chevron Lekki Lagos,"3,000,000/year","  Updated 17 Feb 2023, Added 17 Feb 2023 "," FOR RENT: TO-LET EXECUTIVE 2BEDROOM FLAT LOCATION ORCHID ROAD, CHEVRON RENT 3M.. Read more ",,2 beds3 baths3 Toilets
Allen Avenue Ikeja Lagos,"6,500,000/year","  Updated 17 Feb 2023, Added 17 Feb 2023 "," FOR RENT: TO LET 150SQM OFFICE SPACE (UPSTAIRS) LOCATION DIRECTLY ON ALLEN AVENUE,.. Read more ",, beds baths Toilets
Peace Estate Soluyi Gbagada Lagos,"2,500,000",  Added 17 Feb 2023 ," FOR RENT: *Just out for let, relatively new house*(upstairs)* *3bedroom flat,fully furn.. Read more ",, beds baths Toilets
Igbo Efon Lekki Lagos,"3,000,000/year","  Updated 17 Feb 2023, Added 04 Feb 2023 ", FOR RENT: *PENUEL GARDENS ESTATE* 3 BRM *3m* Refundable security deposit: *10%* Lawye.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
White Oak Estate Ologolo Lekki Lagos,"2,000,000/year","  Updated 17 Feb 2023, Added 29 Nov 2022 ", FOR RENT: FOR RENT: Single Bedroom in a 5-Bedroom Duplex (Fully Furnished and Serviced) .. Read more ,FurnishedServiced,5 beds baths Toilets
Orchid Road Ikota Lekki Lagos,"6,000,000",  Added 17 Feb 2023 ," FOR RENT: 4 Bedroom Semi-Detached For Rent Price: ?6,000,000 Caution: ?500,000 Legal: ?.. Read more ",Newly Built,4 beds4 baths5 Toilets
Olowora Ojodu Lagos,"1,800,000/year",  Added 17 Feb 2023 , FOR RENT: TO LET EXECUTIVE NEWLY BUILT STANDARD 2 BEDROOM FLAT AT OLOWORA BERGER LAGOS R.. Read more ,Newly Built,2 beds2 baths2 Toilets
Oko Oba Agege Lagos,"900,000/year",  Added 17 Feb 2023 , FOR RENT: TO LET EXECUTIVE STANDARD 3 BEDROOM FLAT AT NEW OKO OBA AGEGE IN A GATED CLOSE .. Read more ,,3 beds3 baths3 Toilets
Goodness Estate Badore Badore Ajah Lagos,"1,200,000/year",  Added 17 Feb 2023 , FOR RENT: TO LET A WELL FINISHED BRAND NEW VERY SHARP AND SPACIOUS IN A SERENE AND GAT.. Read more ,,1 beds1 baths2 Toilets
Millennium Estate Millenuim Ups Gbagada Lagos,"3,000,000",  Added 17 Feb 2023 , FOR RENT: Just out Relatively new 3 bed room flat in millennium estate Gbagada 3m.. Read more ,,3 beds3 baths4 Toilets
Orchid Hotel Road Van Daniel Estate Chevron Lekki Lagos,"3,000,000/year","  Updated 17 Feb 2023, Added 01 Dec 2022 ", FOR RENT: A 4 Bedroom Terrace Duplex at van daniel estate orchid hotel Chevron Lekki Lagos.. Read more ,Serviced,4 beds4 baths5 Toilets
Ikota Lekki Lagos,"3,000,000","  Updated 14 Feb 2023, Added 20 Dec 2022 ", FOR RENT: Newly built 3 bedroom terrace duplex in a new serviced estate by VGC. It is full.. Read more,ServicedNewly Built,3 beds3 baths4 Toilets
Ikota Lekki Lagos,"2,500,000/year","  Updated 17 Feb 2023, Added 24 Jan 2023 ", FOR RENT: 2 Bedroom Pent House Apartment at Westend Estate Lekki Ikota. Rent 2.5m .. Read more ,ServicedNewly Built,2 beds2 baths3 Toilets
Farmville Estate Olokonla Ajah Lagos,"800,000/year","  Updated 17 Feb 2023, Added 27 Jan 2023 ", FOR RENT: One bedroom apartments at farmville Estate at the back of Skymall cinema Blenco .. Read more ,,1 beds1 baths1 Toilets
Ilaje Ajah Lagos,"2,500,000/year","  Updated 17 Feb 2023, Added 08 Feb 2023 ", FOR RENT: 4 Bedroom Terrace Duplex with a standard structure. A open kitchen fitted sittin.. Read more ,Newly Built,4 beds4 baths5 Toilets
Sangotedo Ajah Lagos,"1,200,000/year","  Updated 17 Feb 2023, Added 10 Feb 2023 ", FOR RENT: Standard 2 bedroom apartment at Therra Annex with fully ensuite room and toilets.. Read more ,,2 beds3 baths3 Toilets
Behind Prime Water Garden Phase 2 Lekki Phase 1 Lekki Lagos,"2,600,000/year",  Added 17 Feb 2023 , FOR RENT: Executive mini flat serviced Rent 2. 6mill Service charge 600k Agency 10% .. Read more ,,1 beds1 baths2 Toilets
Western Avenue Surulere Lagos,"2,500,000/year","  Updated 17 Feb 2023, Added 12 Jan 2023 ", FOR RENT: Nice and spacious 3 bedroom flat open plan office space for rent in Surulere La.. Read more ,, beds2 baths2 Toilets
Thomas Animashaun Street Off Onikoyi Aguda Surulere Aguda Surulere Lagos,"1,500,000",  Added 17 Feb 2023 ," FOR RENT: TOLET. A STANDARD AND DECENT 3BEDROOM FLAT UPSTAIRS WITH 3TOILET 3BATH, FITT.. Read more ",Serviced,3 beds4 baths4 Toilets
Ijesha Surulere Lagos,"1,300,000/year",  Added 17 Feb 2023 , FOR RENT: Nice and well finished 2bedroom flat for rent in Surulere with all round tiled f.. Read more ,Newly Built,2 beds2 baths2 Toilets
Folawuyo Bankole Street Kilo Marsha Surulere Lagos,"750,000/year",  Added 17 Feb 2023 , FOR RENT: *New in the market in Surulere:* Serviced Miniflat upstairs at Folawiyo banko.. Read more ,Serviced,1 beds1 baths1 Toilets
Mijl Residence & Villas Ilasan Lekki Lagos,"70,000/day","  Updated 19 Feb 2023, Added 08 Feb 2023 ", FOR SHORTLET: Brand new luxurious furnished 2 Bedroom Terrace Duplex at Mijl Residence & Villa.. Read more,Newly BuiltFurnishedServiced,2 beds2 baths3 Toilets
Folagoro Akoka Yaba Lagos,"600,000/year",  Added 17 Feb 2023 ," FOR RENT: NOW LETTING A Standard studio apartment ( room self contain), pop, nice kitchen.. Read more ",, beds1 baths1 Toilets
Akiode Ojodu Berger Ojodu Lagos,"300,000/year",  Added 17 Feb 2023 , FOR RENT: TO LET STANDARD ROOM SELF CONTAIN AT AKIODE OJODU BERGER LAGOS RENT 300K PER AN.. Read more ,, beds baths Toilets
Oshodi Apapa Express Way Lagos Oshodi Expressway Oshodi Lagos,"20,000,000/year","  Updated 17 Feb 2023, Added 16 Feb 2023 ", FOR RENT: Nice and well located concrete paved 2900 square meter empty land with office s.. Read more ,, beds baths Toilets
Agungi Lekki Lagos,"700,000",  Added 17 Feb 2023 , FOR RENT: Self-Contained BQ Rent 700k Agency 10% Legal Fee 10% Service Charge 50k Pa.. Read more ,Serviced,1 beds1 baths1 Toilets
Alaka Iponri Surulere Lagos,"20,000/sqm","  Updated 17 Feb 2023, Added 12 Nov 2022 ", FOR RENT: Nice and well maintained open plan serviced office space upstairs for rent in S.. Read more ,Serviced,0 beds0 baths0 Toilets
Masha Surulere Lagos,"5,000,000/year","  Updated 17 Feb 2023, Added 12 Nov 2022 ", FOR RENT: Newly Built and well finished open plan upstairs office space for rent in Surule.. Read more ,Newly Built,0 beds0 baths5 Toilets
"Off Estate Road, Alapere Kosofe Ikosi Lagos","1,100,000/year",  Added 17 Feb 2023 , FOR RENT: Relatively new 2 bedroom flat with all modern facilities and All rooms ensuit wi.. Read more ,Furnished,2 beds2 baths3 Toilets
"Banana Island, Ikoyi, Lagos. Banana Island Ikoyi Lagos","11,000,000/year",  Added 17 Feb 2023 ," FOR RENT: TO LET: LOCATION: BANANA ISLAND, IKOYI, LAGOS. FULLY FURNISHED & FULLY SE.. Read more ",FurnishedServiced,4 beds4 baths5 Toilets
Olaleye New Housing Estate (iponro Surulere) Iponri Surulere Lagos,"2,500,000",  Added 17 Feb 2023 , FOR RENT: A luxury and Executive 2 Bedrooms Terraced Duplex with A PAINT HOUSE rooms ens.. Read more ,Newly Built,2 beds3 baths3 Toilets
"Aboru, Iyana Ipaja Ipaja Lagos","250,000/year",  Added 17 Feb 2023 ," FOR RENT: TO LET A room self contain with POP, tiles, running water is available FOR R.. Read more ",, beds baths Toilets
Olaleye New Housing Estate (iponro Surulere) Iponri Surulere Lagos,"4,500,000",  Added 17 Feb 2023 ," FOR RENT: A luxury and Executive 4 Bedrooms Terraced Duplex with all rooms ensuit, super .. Read more ",ServicedNewly Built,4 beds4 baths5 Toilets
Thera Peace Zone Estate Sangotedo Ajah Lagos,"2,000,000/year",  Added 17 Feb 2023 , FOR RENT: Available Now! SARAH'S PARADISE APARTMENT Impeccable Brand New 2 Bedroom Fu.. Read more,FurnishedServicedNewly Built,2 beds2 baths3 Toilets
Daniel Street Off Empire Bustop Western Avenue Surulere Lagos,"1,500,000/year",  Added 17 Feb 2023 , FOR RENT: A lovely and spacious newly built 2bedroom apartment upstairs with all room en-.. Read more ,Newly Built,2 beds2 baths3 Toilets
