Location,Description,Listing_Type,Price,Beds,Baths,Toilets,City,Location_Area,Newly Built,Furnished,Serviced,Date_Added,Date_Updated
Obawole Ogba Lagos, FOR RENT: 3 bedroom Flat / Apartment for rent Obawole Ogba Lagos.. Read more ,Rent,1100000.0,3.0,4.0,0.0,Ogba,Mainland,1.0,0.0,0.0,2023-01-22,2023-02-07
Banana Island Ikoyi Lagos, FOR RENT: 4 bedroom House for rent Banana Island Ikoyi Lagos Service charge N3.5m Yo.. Read more ,Rent,25000000.0,4.0,4.0,5.0,Ikoyi,Island,1.0,0.0,0.0,2023-01-16,2023-02-07
Billings Ways Oregun Ikeja Lagos, FOR RENT: 400 Sq warehouse . Self service for lease... Read more ,Rent,5000000.0,0.0,0.0,0.0,Ikeja,Mainland,0.0,0.0,0.0,2022-06-06,2023-02-07
Mende Maryland Lagos, FOR RENT: Spirit Executive 2bedroom flat at Mary land mende 1.6m Picture below.. Read more ,Rent,1600000.0,0.0,0.0,0.0,Maryland,Mainland,0.0,0.0,0.0,2022-11-03,2023-02-07
Agungi Lekki Lagos, FOR RENT: To Let 4 bedroom fully detached house with bq in a Gated area at Agungi Rent.. Read more ,Rent,3500000.0,4.0,4.0,5.0,Lekki,Island,0.0,0.0,0.0,2023-01-14,2023-02-07
Ifako Ogba Ogba Lagos," FOR RENT: 3 BEDROOM FLAT IS AVAILABLE FOR RENT @ HARMONY ESTATE, OFF COLLEGE ROAD, IFAKO-O.. Read more ",Rent,1300000.0,0.0,0.0,0.0,Ogba,Mainland,0.0,0.0,0.0,2023-01-20,2023-02-07
Oregun Ikeja Lagos, FOR RENT: 2000 Sqm warehouse plus offices. 36m per annum. .. Read more ,Rent,18000.0,0.0,0.0,0.0,Ikeja,Mainland,0.0,0.0,0.0,2022-11-24,2023-02-07
Estate Badore Ajah Lagos, FOR RENT: Upstairs Gorgeously 3-Bedroom N1.4m Annually.. Read more ,Rent,1400000.0,0.0,0.0,0.0,Ajah,Island,0.0,0.0,0.0,2023-01-09,2023-02-07
Osapa London Lekki Lagos, FOR RENT: Luxury 2 bedroom flat in a serene estate environment Rent 2.5 million Agency .. Read more ,Rent,2500000.0,2.0,0.0,0.0,Lekki,Island,0.0,0.0,0.0,2023-01-25,2023-02-07
Ikota Villa Off Lekki Epe Expressway Ajah Lagos, FOR RENT: Rent N4.5m Device charge 600k for: 1) Estate water/ treatment 2) cleaning of .. Read more ,Rent,4500000.0,4.0,4.0,5.0,Ajah,Island,1.0,0.0,1.0,2022-12-13,2023-02-07
Oko Oba Agege Lagos, FOR RENT: Newly built 2bedroom flat is out for rent inside an estate at new oko oba abule .. Read more ,Rent,1200000.0,0.0,0.0,0.0,Agege,Mainland,0.0,0.0,0.0,2022-11-03,2023-02-07
Ikota Lekki Lagos, FOR RENT: Newly built 4 bedroom terrace duplex in a serene environment in ikota GRA Rwn.. Read more ,Rent,4000000.0,0.0,0.0,0.0,Lekki,Island,0.0,0.0,0.0,2022-08-21,2023-02-07
Badore Ajah Lagos," FOR RENT: Brand New miniflat duplex with spacious rooms, water heater and visitors toilet,.. Read more ",Rent,1100000.0,0.0,0.0,0.0,Ajah,Island,1.0,0.0,0.0,2023-01-15,2023-02-07
Estate Badore Ajah Lagos, FOR RENT: Flat / Apartment for rent Estate Badore Ajah Lagos.. Read more ,Rent,800000.0,,,,Ajah,Island,0.0,0.0,0.0,2023-01-09,2023-02-07
Ogba Lagos, FOR RENT: JUST OUT CONDUCEIVELY VERY LOVELY AND SWEET EXECUTIVE 3BEDROOM FLAT IN OBAW.. Read more ,Rent,1200000.0,3.0,0.0,0.0,Ogba,Mainland,0.0,0.0,0.0,2023-01-19,2023-02-07
Kilo Marsha Surulere Lagos, FOR RENT: Very lovely place all round tiles fitted kitchen cabinets gated compound .. Read more ,Rent,600000.0,1.0,1.0,1.0,Surulere,Mainland,0.0,0.0,0.0,2023-01-25,2023-02-07
Ogunlana Surulere Lagos, FOR RENT: Very lovely and decent place upstairs office space all round tiles all rooms ens.. Read more ,Rent,2500000.0,3.0,3.0,4.0,Surulere,Mainland,0.0,0.0,0.0,2023-01-27,2023-02-07
Badore Ajah Lagos," FOR RENT: Nicely built 4 Bedroom flat /apartment well furnished and in a self compound , l.. Read more ",Rent,1700000.0,4.0,4.0,5.0,Ajah,Island,1.0,1.0,1.0,2023-01-24,2023-02-07
Surulere Lagos, FOR RENT: 2 bedroom (up)apartment Price : 3M (negotiable) Pictures available! Location.. Read more ,Rent,3000000.0,0.0,0.0,0.0,Surulere,Mainland,0.0,0.0,0.0,2023-02-06,2023-02-07
Ikate Lekki Lagos," FOR RENT: Spacious 4 bedroom semi-detached At Ikate, Elegushi Annual Rent - N6m Agree.. Read more ",Rent,6000000.0,0.0,0.0,0.0,Lekki,Island,0.0,0.0,0.0,2023-01-26,2023-02-07
Ocesn Breeze Estate Ologolo Lekki Lagos, FOR RENT: Very nice place to stay.. Read more ,Rent,2700000.0,2.0,2.0,3.0,Lekki,Island,0.0,0.0,0.0,2023-01-16,2023-02-07
Chevron Lekki Lagos, FOR RENT: 4 bedroom fully detached At orchid road. Fully Furnished Annual Rent - N6m .. Read more ,Rent,6000000.0,0.0,0.0,0.0,Lekki,Island,0.0,1.0,0.0,2023-01-26,2023-02-07
Ikota Lekki Lagos, FOR RENT: *DESCRIPTION: Luxury and massive 5 bedroom fully detached with bq for RENT/SALE.. Read more ,Rent,5000000.0,5.0,5.0,6.0,Lekki,Island,0.0,0.0,0.0,2023-01-26,2023-02-07
Off Akerele Ogunlana Surulere Lagos, FOR RENT: Newly built house tastefully finished house all round tiles pay & pack in clean.. Read more ,Rent,900000.0,1.0,1.0,2.0,Surulere,Mainland,1.0,0.0,0.0,2023-02-01,2023-02-07
Estate Badore Ajah Lagos," FOR RENT: Rent 850,000 Agency 10% Agreement 10% Caution 100k No service charge. Pop.. Read more ",Rent,850000.0,2.0,,,Ajah,Island,0.0,0.0,0.0,2023-01-10,2023-02-07
Lekki Lagos," FOR RENT: *3 BEDROOM WITH BQ FEATURES: SWIMMING POOL, MOBIL POLICE GUARD GYM GARDE.. Read more ",Rent,6000000.0,3.0,2.0,4.0,Lekki,Island,0.0,1.0,1.0,2023-01-26,2023-02-07
Dolphin Estate Ikoyi Lagos, FOR RENT: A very nice office space available In side dolphin Estate in a very busy area.. Read more ,Rent,1200000.0,0.0,0.0,1.0,Ikoyi,Island,0.0,0.0,0.0,2023-02-06,2023-02-07
Badore Ajah Lagos, FOR RENT: Spacious 2 Bedroom Flat inside a paved compound. Fenced and gated. Location .. Read more ,Rent,1100000.0,2.0,2.0,3.0,Ajah,Island,1.0,1.0,1.0,2023-01-22,2023-02-07
Ikota Lekki Lagos, FOR RENT: *FULLY SERVICED 4 BEDROOM TERRACE* DUPLEX TO LET *Gym & Swimming pool *Locatio.. Read more ,Rent,3500000.0,4.0,0.0,0.0,Lekki,Island,0.0,0.0,0.0,2023-01-23,2023-02-07
Bogije Canaan Estate Ajah Lagos, FOR RENT: *WAREHOUSE TO LET IN LEKKI Over 10000sqm warehouse facing lekki epe Express w.. Read more ,Rent,150000000.0,0.0,0.0,0.0,Ajah,Island,0.0,0.0,0.0,2023-01-11,2023-02-07
Atunrase Medina Gbagada Lagos, FOR RENT: Available for inspection .. Read more ,Rent,4000000.0,0.0,0.0,0.0,Gbagada,Mainland,0.0,0.0,0.0,2022-08-11,2023-02-07
By Lord Bus Stop Ago Palace Okota Lagos, FOR RENT: 2 toilets Very close to the bus stop .. Read more ,Rent,650000.0,1.0,1.0,2.0,Okota,Mainland,0.0,0.0,0.0,2023-01-28,2023-02-07
By Tarred Road Bus Stop Ago Palace Okota Lagos, FOR RENT: No master bedroom.. Read more ,Rent,1000000.0,1.0,1.0,2.0,Okota,Mainland,0.0,0.0,0.0,2023-01-18,2023-02-07
Liberty Estate Ago Palace Okota Lagos, FOR RENT: Spacious Good finishing All Rooms are ensuit Down flat 1.5m .. Read more ,Rent,1600000.0,2.0,2.0,3.0,Okota,Mainland,0.0,0.0,0.0,2023-01-12,2023-02-07
Ado Ajah Lagos," FOR RENT: Rent:1,500,000 Legal fee:150,000 Agency:150,000 Caution:100,000 Service char.. Read more ",Rent,1500000.0,0.0,0.0,0.0,Ajah,Island,0.0,0.0,0.0,2023-01-12,2023-02-07
Igbara Jakande Lekki Lagos, FOR RENT: Rent. #1m S/ Charge. #150k Legal. #100k A.. Read more ,Rent,1000000.0,0.0,0.0,0.0,Lekki,Island,0.0,0.0,0.0,2022-07-20,2023-02-07
Off Freedom Way Lekki Lagos, FOR RENT: Spacious Master Bedroom in a Shared Apartment at Lekki Phase 1 Option 1 Ren.. Read more ,Rent,2000000.0,0.0,0.0,0.0,Lekki,Island,0.0,0.0,1.0,2023-02-06,2023-02-07
Seaside Estate Badore Ajah Lagos, FOR RENT: Luxury 2bedroom flat in a serene estate environment in badore Ajah Lagos Rent 8.. Read more ,Rent,800000.0,2.0,,,Ajah,Island,0.0,0.0,0.0,2023-01-31,2023-02-07
Ogunlana Surulere Lagos, FOR RENT: Very lovely renovated house tastefully finished all round tiles all rooms ensuit.. Read more ,Rent,1700000.0,2.0,2.0,2.0,Surulere,Mainland,0.0,0.0,0.0,2023-01-27,2023-02-07
Seaside Estate Badore Ajah Lagos, FOR RENT: Standard self-contained share apartment in a serene estate environment in badore.. Read more ,Rent,300000.0,0.0,0.0,0.0,Ajah,Island,0.0,0.0,0.0,2023-01-28,2023-02-07
Adeniran Ogunsanya Surulere Lagos," FOR RENT: Self compound 4bedroom bungalow at Modupe Johnson, off Adeniran Ogusanya, Surule.. Read more ",Rent,3500000.0,0.0,0.0,0.0,Surulere,Mainland,0.0,0.0,0.0,2023-02-06,2023-02-07
Mobil Road Ilaje Ajah Lagos," FOR RENT: A tastefully new 6 units of 2 bedrooms at Mobil road for 1.4m, agency 140k, agre.. Read more ",Rent,1400000.0,2.0,2.0,3.0,Ajah,Island,1.0,0.0,0.0,2022-12-13,2023-02-07
Osapa London Lekki Lagos, FOR RENT: 4 bedroom Flat / Apartment for rent Osapa london Lekki Lagos.. Read more ,Rent,7000000.0,4.0,4.0,4.0,Lekki,Island,0.0,0.0,0.0,2023-02-01,2023-02-07
Fola Agoro Yaba Lagos, FOR RENT: A Standard Studio Apartment in Yaba Pay and pack-in apartment Uniform Securi.. Read more ,Rent,650000.0,1.0,1.0,1.0,Yaba,Mainland,0.0,0.0,0.0,2023-01-31,2023-02-07
Ikota Lekki Lagos, FOR RENT: Brand new Master bedroom in a 4 bedroom duplex share apartment with state-of-the.. Read more ,Rent,900000.0,1.0,0.0,0.0,Lekki,Island,0.0,0.0,0.0,2023-02-06,2023-02-07
Badore Ajah Lagos, FOR RENT: 3 Bedroom Apartment Rent: 650k Agreement: 65k Agency: 70k Caution: 50k Se.. Read more ,Rent,650000.0,0.0,0.0,0.0,Ajah,Island,0.0,0.0,0.0,2023-02-06,2023-02-07
Fashoro Street Off Western Avenue Surulere Lagos, FOR RENT: Very lovely and decent place all round tiles fitted kitchen cabinets standard ro.. Read more ,Rent,500000.0,1.0,1.0,1.0,Surulere,Mainland,0.0,0.0,0.0,2023-01-21,2023-02-07
Ifako Ogba Ogba Lagos, FOR RENT: 1 bedroom Flat / Apartment for rent College Road Ifako-ogba Ogba Lagos.. Read more ,Rent,800000.0,1.0,1.0,1.0,Ogba,Mainland,0.0,0.0,0.0,2023-01-13,2023-02-07
Badore Ajah Lagos, FOR RENT: Standard self contained Shared apartment in seaside estate badore Ajah Master b.. Read more ,Rent,400000.0,1.0,0.0,0.0,Ajah,Island,0.0,0.0,0.0,2023-01-30,2023-02-07
Ocean Breeze Estate Lekki Lagos," FOR RENT: Luxury and fully furnished 3 bedroom flat with BQ at Ocean Breeze estate, Lekki .. Read more ",Rent,10000000.0,3.0,0.0,0.0,Lekki,Island,0.0,0.0,0.0,2023-01-17,2023-02-07
Oko Oba Agege Lagos, FOR RENT: Brand new mini flat is out for rent at new oko oba abule egba 550k.. Read more ,Rent,550000.0,0.0,0.0,0.0,Agege,Mainland,0.0,0.0,0.0,2022-11-14,2023-02-07
Banana Island Ikoyi Lagos, FOR RENT: 6 bedroom House for rent Banana Island Ikoyi Lagos.. Read more ,Rent,110000000.0,6.0,6.0,7.0,Ikoyi,Island,1.0,0.0,1.0,2023-01-07,2023-02-07
Ogba Lagos, FOR RENT: Very beautiful brand new 2 bedroom flat ensuite with POP at area one estate ogba.. Read more ,Rent,800000.0,0.0,0.0,0.0,Ogba,Mainland,0.0,0.0,0.0,2023-01-20,2023-02-07
Ajah Lagos, FOR RENT: Elegant share apartment in fountain estate off badore road ajah. Rent is Mast.. Read more ,Rent,450000.0,3.0,3.0,4.0,Ajah,Island,1.0,1.0,0.0,2023-01-26,2023-02-07
Ifako Gbagada Gbagada Lagos, FOR RENT: TO LET 4 bedroom semi detached duplex with study room in harmony estate ifak.. Read more ,Rent,3500000.0,4.0,5.0,0.0,Gbagada,Mainland,0.0,0.0,0.0,2022-12-15,2023-02-07
Lekki Lagos," FOR RENT: *3 BEDROOM WITH BQ FEATURES: SWIMMING POOL, MOBIL POLICE GUARD GYM GARDE.. Read more ",Rent,6000000.0,3.0,3.0,4.0,Lekki,Island,0.0,1.0,1.0,2023-01-26,2023-02-07
Oke Ira Ogba Lagos, FOR RENT: Mini flat for rent at Oke Ira Ogba Lagos 450k per annum... Read more ,Rent,450000.0,1.0,1.0,1.0,Ogba,Mainland,0.0,0.0,0.0,2023-02-06,2023-02-07
Medina Gbagada Lagos," FOR RENT: A newly built 2bedrooms ensuite bathroom flat , upstairs with P.o.p at Medina es.. Read more ",Rent,2200000.0,2.0,3.0,3.0,Gbagada,Mainland,1.0,0.0,0.0,2023-01-24,2023-02-07
Ado Ajah Lagos, FOR RENT: Duplex shop to rent. Up and down. Service charge 3k monthly. You bring your gen.. Read more ,Rent,900000.0,0.0,0.0,0.0,Ajah,Island,0.0,0.0,0.0,2023-01-15,2023-02-07
Off Mobil Road Ilaje Ajah Lagos, FOR RENT: For rent 4-bedroom semi-detached duplex with BQ at Ajah lekki Rent N300k. .. Read more ,Rent,3000000.0,4.0,4.0,5.0,Ajah,Island,0.0,0.0,0.0,2023-01-09,2023-02-07
Ologolo Lekki Lagos, FOR RENT: Very nice place to stay.. Read more ,Rent,1800000.0,0.0,1.0,1.0,Lekki,Island,0.0,0.0,0.0,2023-01-18,2023-02-07
Oral Estate Lekki Lagos, FOR RENT: Self serviced well maintained 3 bedroom with a room bq attached for rent at or.. Read more ,Rent,3000000.0,3.0,3.0,4.0,Lekki,Island,0.0,0.0,0.0,2023-01-30,2023-02-07
Atlantic View Estate Igbo Efon Lekki Lagos, FOR RENT: 3 bedroom Flat / Apartment for rent Atlantic View Estate Igbo-efon Lekki Lagos.. Read more ,Rent,3000000.0,3.0,3.0,4.0,Lekki,Island,0.0,0.0,0.0,2023-01-07,2023-02-07
Osapa London Lekki Phase 1 Lekki Lagos, FOR RENT: 5 bedroom House for rent Osapa London Lekki Phase 1 Lagos.. Read more ,Rent,6500000.0,5.0,5.0,6.0,Lekki,Island,0.0,0.0,0.0,2022-11-29,2023-02-07
Oko Oba Agege Lagos, FOR RENT: Mini flat 500k at abule egba new oko oba.. Read more ,Rent,500000.0,0.0,0.0,0.0,Agege,Mainland,0.0,0.0,0.0,2022-11-03,2023-02-07
Silver Land Estate Sangotedo Lagos," FOR RENT: 3Bedroom Apartment for Rent !! Location : United Estate, Sangotedo • 3bedr.. Read more ",Rent,1500000.0,3.0,3.0,3.0,Sangotedo,Mainland,1.0,0.0,0.0,2023-01-11,2023-02-07
Sangotedo Ajah Lagos, FOR RENT: *2bed 600k Agency 60k Agreement 60k SANGOTEDO RENT 600K SPACIOUS.. Read more ,Rent,600000.0,2.0,3.0,3.0,Ajah,Island,0.0,0.0,1.0,2023-02-04,2023-02-07
Mobolaji Bank Anthony Way Ikeja Lagos, FOR RENT: Commercial Property for rent Mobolaji Bank Anthony Way Ikeja Lagos service .. Read more ,Rent,15000000.0,0.0,0.0,0.0,Ikeja,Mainland,0.0,0.0,1.0,2023-01-23,2023-02-07
"An Estate, Ibeshe Ikorodu Lagos", FOR RENT: Just out now Decent Miniflat with 2 toilets pop ceiling wardrobe and cabinet .. Read more ,Rent,400000.0,1.0,1.0,2.0,Ikorodu,Mainland,0.0,1.0,0.0,2023-02-02,2023-02-07
Old Olowora Road Ikeja Lagos," FOR RENT: TO LET: 2 bedroom flat on old olowora road with three toilets, POP and screede.. Read more ",Rent,950000.0,2.0,3.0,3.0,Ikeja,Mainland,0.0,0.0,0.0,2023-01-08,2023-02-07
Boys Town Ipaja Lagos, FOR RENT: 2 bedroom Flat / Apartment for rent P And T Estate Boys Town Ipaja Lagos.. Read more ,Rent,1000000.0,2.0,3.0,3.0,Ipaja,Mainland,1.0,0.0,0.0,2023-01-15,2023-02-07
Ogba Lagos, FOR RENT: 2 bedroom Flat / Apartment for rent In An Estate At College Road Ogba Lagos.. Read more ,Rent,1200000.0,2.0,3.0,3.0,Ogba,Mainland,0.0,0.0,0.0,2023-01-31,2023-02-07
Magodo Kosofe Ikosi Lagos, FOR RENT: TO LET 2 bedroom flat at Folarin Street Magodo Isheri. Rent: N1 million per ann.. Read more ,Rent,1000000.0,0.0,0.0,0.0,Ikosi,Mainland,0.0,0.0,0.0,2023-02-02,2023-02-07
Abule Egba Lagos, FOR RENT: To Let Decent mini flat with Pop and 2 ttoiletswith kitchen cabinet in a serene .. Read more ,Rent,350000.0,0.0,0.0,0.0,Abule Egba,Mainland,0.0,0.0,0.0,2023-01-24,2023-02-07
Estate Badore Ajah Lagos, FOR RENT: A very sharp two bedroom flat .. Read more ,Rent,800000.0,2.0,3.0,3.0,Ajah,Island,0.0,0.0,0.0,2023-01-09,2023-02-07
Cole Street Off Lawanson Surulere Lagos, FOR RENT: Standard mini flat at off Lawason cole Street off Lawason Road suruler very nice.. Read more ,Rent,500000.0,1.0,1.0,1.0,Surulere,Mainland,0.0,0.0,0.0,2023-02-04,2023-02-07
Silverland Estate Sangotedo Lagos," FOR RENT: 2 BEDROOM FLAT FOR RENT!!! Location: Silverland Estate, Sangotedo ,Lagos R.. Read more ",Rent,1000000.0,2.0,2.0,2.0,Sangotedo,Mainland,1.0,0.0,0.0,2023-01-14,2023-02-07
Behibd Megamound Estate Ilaje Ajah Lagos, FOR RENT: for rent Units of 3 bedroom apartment on various floors for rent. Locati.. Read more ,Rent,3500000.0,3.0,4.0,4.0,Ajah,Island,0.0,0.0,1.0,2023-01-16,2023-02-07
Ekoro Abule Egba Lagos, FOR RENT: A Newly Built Room and ParLour Mini En-suites Facing The Tarred Road Is Availabl.. Read more ,Rent,450000.0,0.0,0.0,0.0,Abule Egba,Mainland,0.0,0.0,0.0,2023-02-02,2023-02-07
Majek Sangotedo Lagos, FOR RENT: Tastefully finished 2 bedroom very close to the express rent 1.2m A/A /C 10.. Read more ,Rent,1200000.0,3.0,4.0,4.0,Sangotedo,Mainland,1.0,0.0,0.0,2023-01-12,2023-02-07
Shomolu Lagos, FOR RENT: A Newly Built 2 bedroom Apartment in Shomolu Pay and pack-in apartment Ensui.. Read more ,Rent,1300000.0,2.0,3.0,3.0,Shomolu,Mainland,1.0,0.0,0.0,2023-01-31,2023-02-07
Banana Island Ikoyi Lagos, FOR RENT: 2 bedroom Flat / Apartment for rent Banana Island Estate Banana Island Ikoyi Lag.. Read more ,Rent,13000000.0,2.0,0.0,0.0,Ikoyi,Island,0.0,1.0,1.0,2023-01-04,2023-02-07
Lekki Lagos, FOR RENT: 1 bedroom Flat / Apartment for rent Lekki Phase 1 Lekki Lagos.. Read more ,Rent,2500000.0,1.0,1.0,0.0,Lekki,Island,0.0,0.0,1.0,2023-02-03,2023-02-07
Oke Ira Ogba Lagos, FOR RENT: Portable Newly renovated room self with all round POP fenced round with gate in .. Read more ,Rent,250000.0,,,,Ogba,Mainland,0.0,0.0,0.0,2023-01-17,2023-02-07
"Km3 Majidun, Lagos Road, Ikorodu Ikorodu Ikorodu Lagos"," FOR RENT: 2,100 sqm indoor space + offices + toilets + 700 sqm outdoor space. Fence all ov.. Read more ",Rent,55000000.0,,,,Ikorodu,Mainland,0.0,0.0,0.0,2022-03-08,2023-02-07
Sangotedo Ajah Lagos, FOR RENT: Room&parlor Self contain at majeki downstairs 700k rent A&c 160k No caution fee.. Read more ,Rent,700000.0,1.0,2.0,2.0,Ajah,Island,1.0,0.0,1.0,2023-02-06,2023-02-07
Around Omole Phase 1 Berger Ojodu Lagos, FOR RENT: Massive shop + toilet + exit door.. Read more ,Rent,800000.0,0.0,0.0,0.0,Ojodu,Mainland,0.0,0.0,0.0,2022-11-10,2023-02-07
Peace Estate Command Abule Egba Abule Egba Lagos, FOR RENT: To Let Decent 3bedroom Flat Fenced Gate Water Bedrooms to be tiled Half fl.. Read more ,Rent,500000.0,3.0,3.0,3.0,Abule Egba,Mainland,0.0,0.0,0.0,2023-02-05,2023-02-07
Command Ipaja Lagos," FOR RENT: 3 bedroom flat at command area,price,1,5million per annum.. Read more ",Rent,1500000.0,0.0,0.0,0.0,Ipaja,Mainland,0.0,0.0,0.0,2023-02-02,2023-02-07
Ologolo Lekki Lagos, FOR RENT: Nice and Standard Self Con with Kitchen available in a Serene and Secured Enviro.. Read more ,Rent,1000000.0,0.0,0.0,0.0,Lekki,Island,0.0,0.0,0.0,2023-01-17,2023-02-07
Thomas Estate Ajah Lagos, FOR RENT: Luxury Self-contained Shared apartment in a serene estate environment in Thomas .. Read more ,Rent,800000.0,0.0,0.0,0.0,Ajah,Island,0.0,0.0,0.0,2023-01-31,2023-02-07
Badore Ajah Lagos," FOR RENT: NEW YEAR LETTING. TO LET INSIDE SEASIDE ESTATE, BADORE. SPACIOUS ROOM AND PA.. Read more ",Rent,350000.0,0.0,0.0,0.0,Ajah,Island,0.0,0.0,0.0,2023-01-13,2023-02-07
Badore Ajah Lagos, FOR RENT: Nicely furnished 1 bedroom mini flat with pop design in a serene neighborhood .. Read more ,Rent,700000.0,1.0,1.0,1.0,Ajah,Island,1.0,1.0,1.0,2023-01-24,2023-02-07
Badore Ajah Lagos, FOR RENT: Standard self-contained Shared apartment in Greenville estate badore Ajah Rent .. Read more ,Rent,350000.0,0.0,0.0,0.0,Ajah,Island,0.0,0.0,0.0,2023-01-15,2023-02-07
Badore Ajah Lagos, FOR RENT: Room self contained 400k agency 40k agreement 40k 40k security 60k annually lawm.. Read more ,Rent,400000.0,0.0,0.0,0.0,Ajah,Island,0.0,0.0,0.0,2023-01-17,2023-02-07
Oko Oba Agege Lagos, FOR RENT: The 2 bedroom flat at poposola inside estate New oko oba 1.2m.. Read more ,Rent,1200000.0,0.0,0.0,0.0,Agege,Mainland,0.0,0.0,0.0,2023-02-02,2023-02-07
Aguda(ogba) Ogba Lagos, FOR RENT: Flat / Apartment for rent Aguda(Ogba) Ogba Lagos.. Read more ,Rent,400000.0,0.0,0.0,0.0,Ogba,Mainland,1.0,0.0,0.0,2022-12-28,2023-02-07
Agungi Lekki Lagos, FOR RENT: Very nice place to stay.. Read more ,Rent,2800000.0,2.0,2.0,3.0,Lekki,Island,0.0,0.0,0.0,2023-01-12,2023-02-07
Fashoro Street Western Avenue Surulere Lagos, FOR RENT: Newly built house tastefully finished all round tiles fitted kitchen gated compo.. Read more ,Rent,850000.0,1.0,1.0,1.0,Surulere,Mainland,1.0,0.0,0.0,2023-02-01,2023-02-07
Osborne Phase 2 Estate Osborne Foreshore Estate Ikoyi Lagos, FOR RENT: It's a 3br terrace duplex on 3 floors with a room self contained boys quarter. R.. Read more ,Rent,8000000.0,3.0,0.0,0.0,Ikoyi,Island,0.0,0.0,0.0,2023-01-04,2023-02-07
Badore Ajah Lagos," FOR RENT: A room self contained available at Langbasa Road, Ajah, Lagos. Rent: 450k Ag.. Read more ",Rent,450000.0,0.0,0.0,0.0,Ajah,Island,0.0,0.0,0.0,2023-02-06,2023-02-07
Badore Ajah Lagos, FOR RENT: Good afternoon my Honorable colleague. Executive Spacious 3 bedroom apartment.. Read more ,Rent,2800000.0,0.0,0.0,0.0,Ajah,Island,0.0,0.0,0.0,2023-01-28,2023-02-07
Lekki Phase 1 Lekki Lagos, FOR RENT: Shop/office Space Along the Road The property is an office/shop space availab.. Read more ,Rent,2500000.0,0.0,0.0,0.0,Lekki,Island,0.0,0.0,1.0,2022-08-05,2023-02-07
Lekki Conservation Center Lekki Phase 2 Lekki Lagos, FOR RENT: Brand new 2bedroom duplex apartment In a serene environment by the Lekki conser.. Read more ,Rent,3000000.0,2.0,0.0,0.0,Lekki,Island,1.0,0.0,0.0,2023-02-05,2023-02-07
Mercyland Estate Baruwa Ipaja Lagos, FOR RENT: Newly built 2 bedroom flat @ mercy land estate baruwa ipaja Lagos up 800k per an.. Read more ,Rent,700000.0,2.0,3.0,3.0,Ipaja,Mainland,1.0,0.0,0.0,2023-01-08,2023-02-07
Spg Road Ologolo Ologolo Lekki Lagos, FOR RENT: Very nice place to stay.. Read more ,Rent,350000.0,,,,Lekki,Island,0.0,0.0,0.0,2022-12-14,2023-02-07
Medina Gbagada Lagos," FOR RENT: Fresh letting Decent 3 bedrooms up flat 3t 2b, a room ensuite all tiled POP w.. Read more ",Rent,2500000.0,3.0,3.0,4.0,Gbagada,Mainland,0.0,1.0,0.0,2023-02-06,2023-02-07
Akerele Estate Oworoshoki Gbagada Oworonshoki Gbagada Lagos," FOR RENT: Spacious and decent room self-con, pay and pack in. Akerele estate oworoshoki g.. Read more ",Rent,360000.0,0.0,0.0,0.0,Gbagada,Mainland,0.0,0.0,0.0,2022-06-09,2023-02-07
Ilaje Ajah Lagos, FOR RENT: A spacious 2 bedrooms block of flats inside estate along Mobil Road ilaje with t.. Read more ,Rent,1500000.0,2.0,2.0,2.0,Ajah,Island,1.0,0.0,1.0,2022-12-14,2023-02-07
Lekki Lagos, FOR RENT: * for rent. Three bedroom with BQ for rent. Location: Prime Water View Garde.. Read more ,Rent,4000000.0,3.0,2.0,3.0,Lekki,Island,0.0,0.0,1.0,2023-01-20,2023-02-07
Ilaje Ajah Lagos," FOR RENT: A well renovated 2 bedrooms apartment for rent at Mobil road for 1.1m rent, 10% .. Read more ",Rent,1100000.0,2.0,2.0,3.0,Ajah,Island,0.0,0.0,0.0,2023-01-26,2023-02-07
Chevron Lekki Lagos, FOR RENT: *AGENT COMES AND GO WITH UR 100% AGENCY *BRAND NEW ROOM SELF-CONTAINED SHARED.. Read more ,Rent,800000.0,1.0,1.0,1.0,Lekki,Island,1.0,0.0,1.0,2023-02-01,2023-02-07
Lekki Lagos, FOR RENT: Basic rent:10m Agency fee:10% Legal fee:10% Caution deposit:500%.. Read more ,Rent,10000000.0,0.0,0.0,0.0,Lekki,Island,0.0,1.0,0.0,2023-01-12,2023-02-07
Chevron Lekki Lagos," FOR RENT: JUST OUT NOW NOW A AI & VERY SHARP SHARED APARTMENT OPPOSITE ENYO, ORCHID ROAD,.. Read more ",Rent,950000.0,1.0,1.0,1.0,Lekki,Island,0.0,0.0,0.0,2023-01-26,2023-02-07
Ologolo Lekki Lagos, FOR RENT: For Rent 2 unit of serviced 4 bedroom terrace duplex. Location: Eagles Nes.. Read more ,Rent,4000000.0,0.0,0.0,0.0,Lekki,Island,0.0,0.0,0.0,2022-11-16,2023-02-07
